metric,district,school,group,year,value,yoy_change,pct_change,status_flag,enrollment
chronic_absenteeism,Milwaukee,Starms Early Childhood,Starms Early Childhood — All Students,2023-24,26.7,-0.1,-0.4,,75.0
chronic_absenteeism,Milwaukee,Starms Early Childhood,Starms Early Childhood — All Students,2024-25,42.9,16.2,60.7,,91.0
chronic_absenteeism,Milwaukee,Story Elementary,Story Elementary — All Students,2018-19,38.0,,,,411.0
chronic_absenteeism,Milwaukee,Story Elementary,Story Elementary — All Students,2019-20,31.7,-6.3,-16.6,,385.0
chronic_absenteeism,Milwaukee,Story Elementary,Story Elementary — All Students,2020-21,33.1,1.4,4.4,,381.0
chronic_absenteeism,Milwaukee,Story Elementary,Story Elementary — All Students,2021-22,60.3,27.2,82.2,,378.0
chronic_absenteeism,Milwaukee,Story Elementary,Story Elementary — All Students,2022-23,51.5,-8.8,-14.6,,334.0
chronic_absenteeism,Milwaukee,Story Elementary,Story Elementary — All Students,2023-24,44.7,-6.8,-13.2,,378.0
chronic_absenteeism,Milwaukee,Story Elementary,Story Elementary — All Students,2024-25,42.5,-2.2,-4.9,,353.0
chronic_absenteeism,Milwaukee,Stuart Elementary,Stuart Elementary — All Students,2018-19,25.6,,,,277.0
chronic_absenteeism,Milwaukee,Stuart Elementary,Stuart Elementary — All Students,2019-20,17.1,-8.5,-33.2,,258.0
chronic_absenteeism,Milwaukee,Stuart Elementary,Stuart Elementary — All Students,2020-21,37.6,20.5,119.9,,255.0
chronic_absenteeism,Milwaukee,Stuart Elementary,Stuart Elementary — All Students,2021-22,48.1,10.5,27.9,,233.0
chronic_absenteeism,Milwaukee,Stuart Elementary,Stuart Elementary — All Students,2022-23,49.8,1.7,3.5,,245.0
chronic_absenteeism,Milwaukee,Stuart Elementary,Stuart Elementary — All Students,2023-24,35.4,-14.4,-28.9,,271.0
chronic_absenteeism,Milwaukee,Stuart Elementary,Stuart Elementary — All Students,2024-25,33.6,-1.8,-5.1,,295.0
chronic_absenteeism,Milwaukee,Thoreau Elementary,Thoreau Elementary — All Students,2018-19,51.5,,,,437.0
chronic_absenteeism,Milwaukee,Thoreau Elementary,Thoreau Elementary — All Students,2019-20,41.4,-10.1,-19.6,,382.0
chronic_absenteeism,Milwaukee,Thoreau Elementary,Thoreau Elementary — All Students,2020-21,47.8,6.4,15.5,,391.0
chronic_absenteeism,Milwaukee,Thoreau Elementary,Thoreau Elementary — All Students,2021-22,68.8,21.0,43.9,,330.0
chronic_absenteeism,Milwaukee,Thoreau Elementary,Thoreau Elementary — All Students,2022-23,63.0,-5.8,-8.4,,338.0
chronic_absenteeism,Milwaukee,Thoreau Elementary,Thoreau Elementary — All Students,2023-24,54.7,-8.3,-13.2,,329.0
chronic_absenteeism,Milwaukee,Thoreau Elementary,Thoreau Elementary — All Students,2024-25,60.2,5.5,10.1,,329.0
chronic_absenteeism,Milwaukee,Thurston Woods Elementary,Thurston Woods Elementary — All Students,2018-19,52.7,,,,351.0
chronic_absenteeism,Milwaukee,Thurston Woods Elementary,Thurston Woods Elementary — All Students,2019-20,39.7,-13.0,-24.7,,363.0
chronic_absenteeism,Milwaukee,Thurston Woods Elementary,Thurston Woods Elementary — All Students,2020-21,52.5,12.8,32.2,,366.0
chronic_absenteeism,Milwaukee,Thurston Woods Elementary,Thurston Woods Elementary — All Students,2021-22,77.0,24.5,46.7,,318.0
chronic_absenteeism,Milwaukee,Thurston Woods Elementary,Thurston Woods Elementary — All Students,2022-23,71.5,-5.5,-7.1,,302.0
chronic_absenteeism,Milwaukee,Thurston Woods Elementary,Thurston Woods Elementary — All Students,2023-24,73.4,1.9,2.7,,278.0
chronic_absenteeism,Milwaukee,Thurston Woods Elementary,Thurston Woods Elementary — All Students,2024-25,62.4,-11.0,-15.0,,210.0
chronic_absenteeism,Milwaukee,Townsend Street Elementary,Townsend Street Elementary — All Students,2018-19,58.6,,,,292.0
chronic_absenteeism,Milwaukee,Townsend Street Elementary,Townsend Street Elementary — All Students,2019-20,53.5,-5.1,-8.7,,297.0
chronic_absenteeism,Milwaukee,Townsend Street Elementary,Townsend Street Elementary — All Students,2020-21,16.7,-36.8,-68.8,,305.0
chronic_absenteeism,Milwaukee,Townsend Street Elementary,Townsend Street Elementary — All Students,2021-22,88.0,71.3,426.9,,276.0
chronic_absenteeism,Milwaukee,Townsend Street Elementary,Townsend Street Elementary — All Students,2022-23,76.2,-11.8,-13.4,,265.0
chronic_absenteeism,Milwaukee,Townsend Street Elementary,Townsend Street Elementary — All Students,2023-24,76.4,0.2,0.3,,254.0
chronic_absenteeism,Milwaukee,Townsend Street Elementary,Townsend Street Elementary — All Students,2024-25,73.0,-3.4,-4.5,,244.0
chronic_absenteeism,Milwaukee,Transition High,Transition High — All Students,2018-19,93.7,,,,143.0
chronic_absenteeism,Milwaukee,Transition High,Transition High — All Students,2019-20,100.0,6.3,6.7,,138.0
chronic_absenteeism,Milwaukee,Transition High,Transition High — All Students,2020-21,93.3,-6.7,-6.7,,75.0
chronic_absenteeism,Milwaukee,Transition High,Transition High — All Students,2021-22,96.9,3.6,3.9,,96.0
chronic_absenteeism,Milwaukee,Transition High,Transition High — All Students,2022-23,100.0,3.1,3.2,,68.0
chronic_absenteeism,Milwaukee,Transition High,Transition High — All Students,2023-24,98.9,-1.1,-1.1,,92.0
chronic_absenteeism,Milwaukee,Transition High,Transition High — All Students,2024-25,99.0,0.1,0.1,,104.0
chronic_absenteeism,Milwaukee,Trowbridge Street School of Great Lakes Studies,Trowbridge Street School of Great Lakes Studies — All Students,2018-19,39.3,,,,247.0
chronic_absenteeism,Milwaukee,Trowbridge Street School of Great Lakes Studies,Trowbridge Street School of Great Lakes Studies — All Students,2019-20,25.5,-13.8,-35.1,,212.0
chronic_absenteeism,Milwaukee,Trowbridge Street School of Great Lakes Studies,Trowbridge Street School of Great Lakes Studies — All Students,2020-21,17.8,-7.7,-30.2,,214.0
chronic_absenteeism,Milwaukee,Trowbridge Street School of Great Lakes Studies,Trowbridge Street School of Great Lakes Studies — All Students,2021-22,58.7,40.9,229.8,,189.0
chronic_absenteeism,Milwaukee,Trowbridge Street School of Great Lakes Studies,Trowbridge Street School of Great Lakes Studies — All Students,2022-23,46.8,-11.9,-20.3,,203.0
chronic_absenteeism,Milwaukee,Trowbridge Street School of Great Lakes Studies,Trowbridge Street School of Great Lakes Studies — All Students,2023-24,40.6,-6.2,-13.2,,224.0
chronic_absenteeism,Milwaukee,Trowbridge Street School of Great Lakes Studies,Trowbridge Street School of Great Lakes Studies — All Students,2024-25,35.2,-5.4,-13.3,,216.0
chronic_absenteeism,Milwaukee,U S Grant School,U S Grant School — All Students,2024-25,34.5,,,,568.0
chronic_absenteeism,Milwaukee,US Grant School,US Grant School — All Students,2023-24,37.1,,,,563.0
chronic_absenteeism,Milwaukee,Victory Elementary,Victory Elementary — All Students,2018-19,22.9,,,,506.0
chronic_absenteeism,Milwaukee,Victory Elementary,Victory Elementary — All Students,2019-20,19.8,-3.1,-13.5,,501.0
chronic_absenteeism,Milwaukee,Victory Elementary,Victory Elementary — All Students,2020-21,17.6,-2.2,-11.1,,488.0
chronic_absenteeism,Milwaukee,Victory Elementary,Victory Elementary — All Students,2021-22,58.6,41.0,233.0,,428.0
chronic_absenteeism,Milwaukee,Victory Elementary,Victory Elementary — All Students,2022-23,31.4,-27.2,-46.4,,395.0
chronic_absenteeism,Milwaukee,Victory Elementary,Victory Elementary — All Students,2023-24,30.0,-1.4,-4.5,,390.0
chronic_absenteeism,Milwaukee,Victory Elementary,Victory Elementary — All Students,2024-25,24.2,-5.8,-19.3,,418.0
chronic_absenteeism,Milwaukee,Vieau Elementary,Vieau Elementary — All Students,2018-19,13.6,,,,670.0
chronic_absenteeism,Milwaukee,Vieau Elementary,Vieau Elementary — All Students,2019-20,14.2,0.6,4.4,,671.0
chronic_absenteeism,Milwaukee,Vieau Elementary,Vieau Elementary — All Students,2020-21,14.3,0.1,0.7,,677.0
chronic_absenteeism,Milwaukee,Vieau Elementary,Vieau Elementary — All Students,2021-22,43.5,29.2,204.2,,602.0
chronic_absenteeism,Milwaukee,Vieau Elementary,Vieau Elementary — All Students,2022-23,28.5,-15.0,-34.5,,603.0
chronic_absenteeism,Milwaukee,Vieau Elementary,Vieau Elementary — All Students,2023-24,31.8,3.3,11.6,,644.0
chronic_absenteeism,Milwaukee,Vieau Elementary,Vieau Elementary — All Students,2024-25,31.8,0.0,0.0,,670.0
chronic_absenteeism,Milwaukee,Vincent Accelerated Academy,Vincent Accelerated Academy — All Students,2018-19,98.3,,,,59.0
chronic_absenteeism,Milwaukee,Vincent Accelerated Academy,Vincent Accelerated Academy — All Students,2019-20,90.5,-7.8,-7.9,,63.0
chronic_absenteeism,Milwaukee,Vincent Accelerated Academy,Vincent Accelerated Academy — All Students,2020-21,98.0,7.5,8.3,,51.0
chronic_absenteeism,Milwaukee,Vincent Accelerated Academy,Vincent Accelerated Academy — All Students,2021-22,97.7,-0.3,-0.3,,43.0
chronic_absenteeism,Milwaukee,Vincent Accelerated Academy,Vincent Accelerated Academy — All Students,2022-23,100.0,2.3,2.4,,52.0
chronic_absenteeism,Milwaukee,Vincent Accelerated Academy,Vincent Accelerated Academy — All Students,2023-24,96.9,-3.1,-3.1,,65.0
chronic_absenteeism,Milwaukee,Vincent Accelerated Academy,Vincent Accelerated Academy — All Students,2024-25,100.0,3.1,3.2,,41.0
chronic_absenteeism,Milwaukee,WHS Information Technology,WHS Information Technology — All Students,2018-19,76.3,,,,595.0
chronic_absenteeism,Milwaukee,WHS Information Technology,WHS Information Technology — All Students,2019-20,73.9,-2.4,-3.1,,514.0
chronic_absenteeism,Milwaukee,WHS Information Technology,WHS Information Technology — All Students,2020-21,71.0,-2.9,-3.9,,600.0
chronic_absenteeism,Milwaukee,WHS Information Technology,WHS Information Technology — All Students,2021-22,91.2,20.2,28.5,,509.0
chronic_absenteeism,Milwaukee,WHS Information Technology,WHS Information Technology — All Students,2022-23,87.3,-3.9,-4.3,,402.0
chronic_absenteeism,Milwaukee,WHS Information Technology,WHS Information Technology — All Students,2023-24,81.2,-6.1,-7.0,,361.0
chronic_absenteeism,Milwaukee,WHS Information Technology,WHS Information Technology — All Students,2024-25,84.2,3.0,3.7,,386.0
chronic_absenteeism,Milwaukee,Wedgewood Park School,Wedgewood Park School — All Students,2018-19,17.9,,,,889.0
chronic_absenteeism,Milwaukee,Wedgewood Park School,Wedgewood Park School — All Students,2019-20,16.7,-1.2,-6.7,,874.0
chronic_absenteeism,Milwaukee,Wedgewood Park School,Wedgewood Park School — All Students,2020-21,13.1,-3.6,-21.6,,834.0
chronic_absenteeism,Milwaukee,Wedgewood Park School,Wedgewood Park School — All Students,2021-22,49.8,36.7,280.2,,743.0
chronic_absenteeism,Milwaukee,Wedgewood Park School,Wedgewood Park School — All Students,2022-23,44.2,-5.6,-11.2,,638.0
chronic_absenteeism,Milwaukee,Wedgewood Park School,Wedgewood Park School — All Students,2023-24,42.7,-1.5,-3.4,,560.0
chronic_absenteeism,Milwaukee,Wedgewood Park School,Wedgewood Park School — All Students,2024-25,50.3,7.6,17.8,,537.0
chronic_absenteeism,Milwaukee,Westside Academy,Westside Academy — All Students,2018-19,56.5,,,,170.0
chronic_absenteeism,Milwaukee,Westside Academy,Westside Academy — All Students,2019-20,48.2,-8.3,-14.7,,164.0
chronic_absenteeism,Milwaukee,Westside Academy,Westside Academy — All Students,2020-21,82.2,34.0,70.5,,180.0
chronic_absenteeism,Milwaukee,Westside Academy,Westside Academy — All Students,2021-22,81.3,-0.9,-1.1,,134.0
chronic_absenteeism,Milwaukee,Westside Academy,Westside Academy — All Students,2022-23,67.2,-14.1,-17.3,,128.0
chronic_absenteeism,Milwaukee,Westside Academy,Westside Academy — All Students,2023-24,55.5,-11.7,-17.4,,128.0
chronic_absenteeism,Milwaukee,Westside Academy,Westside Academy — All Students,2024-25,60.5,5.0,9.0,,129.0
chronic_absenteeism,Milwaukee,Whitman Elementary,Whitman Elementary — All Students,2018-19,22.1,,,,375.0
chronic_absenteeism,Milwaukee,Whitman Elementary,Whitman Elementary — All Students,2019-20,20.2,-1.9,-8.6,,361.0
chronic_absenteeism,Milwaukee,Whitman Elementary,Whitman Elementary — All Students,2020-21,19.5,-0.7,-3.5,,343.0
chronic_absenteeism,Milwaukee,Whitman Elementary,Whitman Elementary — All Students,2021-22,39.1,19.6,100.5,,299.0
chronic_absenteeism,Milwaukee,Whitman Elementary,Whitman Elementary — All Students,2022-23,38.3,-0.8,-2.0,,290.0
chronic_absenteeism,Milwaukee,Whitman Elementary,Whitman Elementary — All Students,2023-24,35.3,-3.0,-7.8,,317.0
chronic_absenteeism,Milwaukee,Whitman Elementary,Whitman Elementary — All Students,2024-25,37.5,2.2,6.2,,320.0
chronic_absenteeism,Milwaukee,Whittier Elementary,Whittier Elementary — All Students,2018-19,6.2,,,,178.0
chronic_absenteeism,Milwaukee,Whittier Elementary,Whittier Elementary — All Students,2019-20,8.2,2.0,32.3,,171.0
chronic_absenteeism,Milwaukee,Whittier Elementary,Whittier Elementary — All Students,2020-21,3.7,-4.5,-54.9,,163.0
chronic_absenteeism,Milwaukee,Whittier Elementary,Whittier Elementary — All Students,2021-22,24.8,21.1,570.3,,133.0
chronic_absenteeism,Milwaukee,Whittier Elementary,Whittier Elementary — All Students,2022-23,6.7,-18.1,-73.0,,119.0
chronic_absenteeism,Milwaukee,Whittier Elementary,Whittier Elementary — All Students,2023-24,5.5,-1.2,-17.9,,127.0
chronic_absenteeism,Milwaukee,Whittier Elementary,Whittier Elementary — All Students,2024-25,9.7,4.2,76.4,,124.0
chronic_absenteeism,Milwaukee,Wisconsin Conservatory of Lifelong Learning,Wisconsin Conservatory of Lifelong Learning — All Students,2018-19,71.6,,,,574.0
chronic_absenteeism,Milwaukee,Wisconsin Conservatory of Lifelong Learning,Wisconsin Conservatory of Lifelong Learning — All Students,2019-20,64.5,-7.1,-9.9,,375.0
chronic_absenteeism,Milwaukee,Wisconsin Conservatory of Lifelong Learning,Wisconsin Conservatory of Lifelong Learning — All Students,2020-21,74.4,9.9,15.3,,430.0
chronic_absenteeism,Milwaukee,Wisconsin Conservatory of Lifelong Learning,Wisconsin Conservatory of Lifelong Learning — All Students,2021-22,91.8,17.4,23.4,,367.0
chronic_absenteeism,Milwaukee,Wisconsin Conservatory of Lifelong Learning,Wisconsin Conservatory of Lifelong Learning — All Students,2022-23,86.4,-5.4,-5.9,,404.0
chronic_absenteeism,Milwaukee,Wisconsin Conservatory of Lifelong Learning,Wisconsin Conservatory of Lifelong Learning — All Students,2023-24,85.8,-0.6,-0.7,,318.0
chronic_absenteeism,Milwaukee,Wisconsin Conservatory of Lifelong Learning,Wisconsin Conservatory of Lifelong Learning — All Students,2024-25,87.9,2.1,2.4,,272.0
chronic_absenteeism,Milwaukee,Zablocki Elementary,Zablocki Elementary — All Students,2018-19,27.9,,,,276.0
chronic_absenteeism,Milwaukee,Zablocki Elementary,Zablocki Elementary — All Students,2019-20,24.6,-3.3,-11.8,,272.0
chronic_absenteeism,Milwaukee,Zablocki Elementary,Zablocki Elementary — All Students,2020-21,34.4,9.8,39.8,,259.0
chronic_absenteeism,Milwaukee,Zablocki Elementary,Zablocki Elementary — All Students,2021-22,54.8,20.4,59.3,,259.0
chronic_absenteeism,Milwaukee,Zablocki Elementary,Zablocki Elementary — All Students,2022-23,41.8,-13.0,-23.7,,268.0
chronic_absenteeism,Milwaukee,Zablocki Elementary,Zablocki Elementary — All Students,2023-24,47.6,5.8,13.9,,254.0
chronic_absenteeism,Milwaukee,Zablocki Elementary,Zablocki Elementary — All Students,2024-25,46.3,-1.3,-2.7,,227.0
chronic_absenteeism,Milwaukee Academy of Science,Milwaukee Academy of Science,Milwaukee Academy of Science — All Students,2018-19,31.6,,,,1007.0
chronic_absenteeism,Milwaukee Academy of Science,Milwaukee Academy of Science,Milwaukee Academy of Science — All Students,2019-20,30.0,-1.6,-5.1,,1075.0
chronic_absenteeism,Milwaukee Academy of Science,Milwaukee Academy of Science,Milwaukee Academy of Science — All Students,2020-21,42.3,12.3,41.0,,1157.0
chronic_absenteeism,Milwaukee Academy of Science,Milwaukee Academy of Science,Milwaukee Academy of Science — All Students,2021-22,54.6,12.3,29.1,,1186.0
chronic_absenteeism,Milwaukee Collegiate Academy,Milwaukee Collegiate Academy,Milwaukee Collegiate Academy — All Students,2018-19,32.3,,,,297.0
chronic_absenteeism,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy — All Students,2018-19,30.2,,,,255.0
chronic_absenteeism,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy — All Students,2019-20,30.1,-0.1,-0.3,,193.0
chronic_absenteeism,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy — All Students,2020-21,57.8,27.7,92.0,,187.0
chronic_absenteeism,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy — All Students,2021-22,49.4,-8.4,-14.5,,180.0
chronic_absenteeism,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy — All Students,2022-23,42.2,-7.2,-14.6,,199.0
chronic_absenteeism,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy — All Students,2023-24,55.8,13.6,32.2,,199.0
chronic_absenteeism,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy — All Students,2024-25,51.2,-4.6,-8.2,,209.0
chronic_absenteeism,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School — All Students,2018-19,32.4,,,,620.0
chronic_absenteeism,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School — All Students,2019-20,30.8,-1.6,-4.9,,581.0
chronic_absenteeism,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School — All Students,2020-21,36.2,5.4,17.5,,663.0
chronic_absenteeism,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School — All Students,2021-22,59.2,23.0,63.5,,633.0
chronic_absenteeism,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School — All Students,2022-23,44.8,-14.4,-24.3,,600.0
