metric,district,school,group,year,value,yoy_change,pct_change,status_flag
enrollment,Milwaukee,North Division High,North Division High — All Students,2022-23,366,-15.0,-3.937007874015752,
enrollment,Milwaukee,North Division High,North Division High — All Students,2023-24,389,23.0,6.284153005464477,
enrollment,Milwaukee,North Division High,North Division High — All Students,2024-25,346,-43.0,-11.053984575835473,
enrollment,Milwaukee,Obama School of Career and Technical Education,Obama School of Career and Technical Education — All Students,2018-19,664,,,
enrollment,Milwaukee,Obama School of Career and Technical Education,Obama School of Career and Technical Education — All Students,2019-20,641,-23.0,-3.4638554216867457,
enrollment,Milwaukee,Obama School of Career and Technical Education,Obama School of Career and Technical Education — All Students,2020-21,639,-2.0,-0.31201248049922414,
enrollment,Milwaukee,Obama School of Career and Technical Education,Obama School of Career and Technical Education — All Students,2021-22,1965,1326.0,207.5117370892019,
enrollment,Milwaukee,Obama School of Career and Technical Education,Obama School of Career and Technical Education — All Students,2022-23,1402,-563.0,-28.651399491094143,
enrollment,Milwaukee,Obama School of Career and Technical Education,Obama School of Career and Technical Education — All Students,2023-24,1226,-176.0,-12.553495007132664,
enrollment,Milwaukee,Obama School of Career and Technical Education,Obama School of Career and Technical Education — All Students,2024-25,1294,68.0,5.5464926590538255,
enrollment,Milwaukee,Parkview Elementary,Parkview Elementary — All Students,2018-19,394,,,
enrollment,Milwaukee,Parkview Elementary,Parkview Elementary — All Students,2019-20,386,-8.0,-2.030456852791873,
enrollment,Milwaukee,Parkview Elementary,Parkview Elementary — All Students,2020-21,381,-5.0,-1.2953367875647714,
enrollment,Milwaukee,Parkview Elementary,Parkview Elementary — All Students,2021-22,316,-65.0,-17.06036745406824,
enrollment,Milwaukee,Parkview Elementary,Parkview Elementary — All Students,2022-23,312,-4.0,-1.2658227848101222,
enrollment,Milwaukee,Parkview Elementary,Parkview Elementary — All Students,2023-24,335,23.0,7.371794871794868,
enrollment,Milwaukee,Parkview Elementary,Parkview Elementary — All Students,2024-25,335,0.0,0.0,
enrollment,Milwaukee,Pratt Elementary,Pratt Elementary — All Students,2018-19,292,,,
enrollment,Milwaukee,Pratt Elementary,Pratt Elementary — All Students,2019-20,286,-6.0,-2.0547945205479423,
enrollment,Milwaukee,Pratt Elementary,Pratt Elementary — All Students,2020-21,280,-6.0,-2.0979020979020935,
enrollment,Milwaukee,Pratt Elementary,Pratt Elementary — All Students,2021-22,300,20.0,7.14285714285714,
enrollment,Milwaukee,Pratt Elementary,Pratt Elementary — All Students,2022-23,316,16.0,5.333333333333323,
enrollment,Milwaukee,Pratt Elementary,Pratt Elementary — All Students,2023-24,309,-7.0,-2.215189873417722,
enrollment,Milwaukee,Pratt Elementary,Pratt Elementary — All Students,2024-25,288,-21.0,-6.796116504854366,
enrollment,Milwaukee,Project STAY-Supporting Teachers and Youth,Project STAY-Supporting Teachers and Youth — All Students,2018-19,203,,,
enrollment,Milwaukee,Project STAY-Supporting Teachers and Youth,Project STAY-Supporting Teachers and Youth — All Students,2019-20,246,43.0,21.182266009852224,
enrollment,Milwaukee,Project STAY-Supporting Teachers and Youth,Project STAY-Supporting Teachers and Youth — All Students,2020-21,137,-109.0,-44.3089430894309,
enrollment,Milwaukee,Project STAY-Supporting Teachers and Youth,Project STAY-Supporting Teachers and Youth — All Students,2021-22,112,-25.0,-18.248175182481752,
enrollment,Milwaukee,Project STAY-Supporting Teachers and Youth,Project STAY-Supporting Teachers and Youth — All Students,2022-23,101,-11.0,-9.82142857142857,
enrollment,Milwaukee,Project STAY-Supporting Teachers and Youth,Project STAY-Supporting Teachers and Youth — All Students,2023-24,78,-23.0,-22.77227722772277,
enrollment,Milwaukee,Project STAY-Supporting Teachers and Youth,Project STAY-Supporting Teachers and Youth — All Students,2024-25,114,36.0,46.153846153846146,
enrollment,Milwaukee,Pulaski High,Pulaski High — All Students,2018-19,841,,,
enrollment,Milwaukee,Pulaski High,Pulaski High — All Students,2019-20,859,18.0,2.1403091557669507,
enrollment,Milwaukee,Pulaski High,Pulaski High — All Students,2020-21,965,106.0,12.339930151338763,
enrollment,Milwaukee,Pulaski High,Pulaski High — All Students,2021-22,923,-42.0,-4.352331606217619,
enrollment,Milwaukee,Pulaski High,Pulaski High — All Students,2022-23,921,-2.0,-0.21668472372697867,
enrollment,Milwaukee,Pulaski High,Pulaski High — All Students,2023-24,945,24.0,2.6058631921824116,
enrollment,Milwaukee,Pulaski High,Pulaski High — All Students,2024-25,1041,96.0,10.158730158730167,
enrollment,Milwaukee,Reagan College Preparatory High,Reagan College Preparatory High — All Students,2018-19,1352,,,
enrollment,Milwaukee,Reagan College Preparatory High,Reagan College Preparatory High — All Students,2019-20,1346,-6.0,-0.4437869822485174,
enrollment,Milwaukee,Reagan College Preparatory High,Reagan College Preparatory High — All Students,2020-21,1384,38.0,2.823179791976216,
enrollment,Milwaukee,Reagan College Preparatory High,Reagan College Preparatory High — All Students,2021-22,1344,-40.0,-2.8901734104046284,
enrollment,Milwaukee,Reagan College Preparatory High,Reagan College Preparatory High — All Students,2022-23,1343,-1.0,-0.07440476190476719,
enrollment,Milwaukee,Reagan College Preparatory High,Reagan College Preparatory High — All Students,2023-24,1349,6.0,0.44676098287417254,
enrollment,Milwaukee,Reagan College Preparatory High,Reagan College Preparatory High — All Students,2024-25,1372,23.0,1.7049666419570064,
enrollment,Milwaukee,Riley Dual Language Montessori School,Riley Dual Language Montessori School — All Students,2021-22,311,,,
enrollment,Milwaukee,Riley Dual Language Montessori School,Riley Dual Language Montessori School — All Students,2022-23,296,-15.0,-4.8231511254019255,
enrollment,Milwaukee,Riley Dual Language Montessori School,Riley Dual Language Montessori School — All Students,2023-24,265,-31.0,-10.472972972972972,
enrollment,Milwaukee,Riley Dual Language Montessori School,Riley Dual Language Montessori School — All Students,2024-25,239,-26.0,-9.811320754716979,
enrollment,Milwaukee,Riley Elementary,Riley Elementary — All Students,2018-19,477,,,No data after 2020-21
enrollment,Milwaukee,Riley Elementary,Riley Elementary — All Students,2019-20,407,-70.0,-14.675052410901468,No data after 2020-21
enrollment,Milwaukee,Riley Elementary,Riley Elementary — All Students,2020-21,360,-47.0,-11.54791154791155,No data after 2020-21
enrollment,Milwaukee,River Trail Elementary,River Trail Elementary — All Students,2018-19,405,,,No data after 2022-23
enrollment,Milwaukee,River Trail Elementary,River Trail Elementary — All Students,2019-20,374,-31.0,-7.654320987654318,No data after 2022-23
enrollment,Milwaukee,River Trail Elementary,River Trail Elementary — All Students,2020-21,351,-23.0,-6.149732620320858,No data after 2022-23
enrollment,Milwaukee,River Trail Elementary,River Trail Elementary — All Students,2021-22,292,-59.0,-16.80911680911681,No data after 2022-23
enrollment,Milwaukee,River Trail Elementary,River Trail Elementary — All Students,2022-23,343,51.0,17.465753424657528,No data after 2022-23
enrollment,Milwaukee,River Trail School of Agricultural Science,River Trail School of Agricultural Science — All Students,2023-24,403,,,
enrollment,Milwaukee,River Trail School of Agricultural Science,River Trail School of Agricultural Science — All Students,2024-25,406,3.0,0.7444168734491274,
enrollment,Milwaukee,Riverside High,Riverside High — All Students,2018-19,1496,,,
enrollment,Milwaukee,Riverside High,Riverside High — All Students,2019-20,1501,5.0,0.33422459893048817,
enrollment,Milwaukee,Riverside High,Riverside High — All Students,2020-21,1469,-32.0,-2.131912058627583,
enrollment,Milwaukee,Riverside High,Riverside High — All Students,2021-22,1323,-146.0,-9.938733832539137,
enrollment,Milwaukee,Riverside High,Riverside High — All Students,2022-23,1229,-94.0,-7.105064247921389,
enrollment,Milwaukee,Riverside High,Riverside High — All Students,2023-24,1162,-67.0,-5.451586655817742,
enrollment,Milwaukee,Riverside High,Riverside High — All Students,2024-25,1240,78.0,6.712564543889843,
enrollment,Milwaukee,Riverwest Elementary,Riverwest Elementary — All Students,2018-19,349,,,
enrollment,Milwaukee,Riverwest Elementary,Riverwest Elementary — All Students,2019-20,340,-9.0,-2.5787965616045794,
enrollment,Milwaukee,Riverwest Elementary,Riverwest Elementary — All Students,2020-21,321,-19.0,-5.588235294117649,
enrollment,Milwaukee,Riverwest Elementary,Riverwest Elementary — All Students,2021-22,263,-58.0,-18.068535825545172,
enrollment,Milwaukee,Riverwest Elementary,Riverwest Elementary — All Students,2022-23,258,-5.0,-1.9011406844106515,
enrollment,Milwaukee,Riverwest Elementary,Riverwest Elementary — All Students,2023-24,275,17.0,6.589147286821695,
enrollment,Milwaukee,Riverwest Elementary,Riverwest Elementary — All Students,2024-25,244,-31.0,-11.272727272727268,
enrollment,Milwaukee,Rogers Street Academy,Rogers Street Academy — All Students,2018-19,657,,,
enrollment,Milwaukee,Rogers Street Academy,Rogers Street Academy — All Students,2019-20,643,-14.0,-2.13089802130898,
enrollment,Milwaukee,Rogers Street Academy,Rogers Street Academy — All Students,2020-21,590,-53.0,-8.242612752721612,
enrollment,Milwaukee,Rogers Street Academy,Rogers Street Academy — All Students,2021-22,580,-10.0,-1.6949152542372836,
enrollment,Milwaukee,Rogers Street Academy,Rogers Street Academy — All Students,2022-23,529,-51.0,-8.793103448275863,
enrollment,Milwaukee,Rogers Street Academy,Rogers Street Academy — All Students,2023-24,570,41.0,7.750472589792068,
enrollment,Milwaukee,Rogers Street Academy,Rogers Street Academy — All Students,2024-25,570,0.0,0.0,
enrollment,Milwaukee,Roosevelt Middle,Roosevelt Middle — All Students,2018-19,345,,,
enrollment,Milwaukee,Roosevelt Middle,Roosevelt Middle — All Students,2019-20,371,26.0,7.5362318840579645,
enrollment,Milwaukee,Roosevelt Middle,Roosevelt Middle — All Students,2020-21,344,-27.0,-7.277628032345018,
enrollment,Milwaukee,Roosevelt Middle,Roosevelt Middle — All Students,2021-22,308,-36.0,-10.465116279069765,
enrollment,Milwaukee,Roosevelt Middle,Roosevelt Middle — All Students,2022-23,309,1.0,0.32467532467532756,
enrollment,Milwaukee,Roosevelt Middle,Roosevelt Middle — All Students,2023-24,225,-84.0,-27.184466019417474,
enrollment,Milwaukee,Roosevelt Middle,Roosevelt Middle — All Students,2024-25,270,45.0,19.999999999999996,
enrollment,Milwaukee,Shalom High,Shalom High — All Students,2018-19,100,,,
enrollment,Milwaukee,Shalom High,Shalom High — All Students,2019-20,75,-25.0,-25.0,
enrollment,Milwaukee,Shalom High,Shalom High — All Students,2020-21,102,27.0,36.00000000000001,
enrollment,Milwaukee,Shalom High,Shalom High — All Students,2021-22,120,18.0,17.647058823529417,
enrollment,Milwaukee,Shalom High,Shalom High — All Students,2022-23,106,-14.0,-11.66666666666667,
enrollment,Milwaukee,Shalom High,Shalom High — All Students,2023-24,110,4.0,3.7735849056603765,
enrollment,Milwaukee,Shalom High,Shalom High — All Students,2024-25,101,-9.0,-8.18181818181818,
enrollment,Milwaukee,Sherman Elementary,Sherman Elementary — All Students,2018-19,356,,,
enrollment,Milwaukee,Sherman Elementary,Sherman Elementary — All Students,2019-20,314,-42.0,-11.79775280898876,
enrollment,Milwaukee,Sherman Elementary,Sherman Elementary — All Students,2020-21,251,-63.0,-20.06369426751592,
enrollment,Milwaukee,Sherman Elementary,Sherman Elementary — All Students,2021-22,285,34.0,13.545816733067738,
enrollment,Milwaukee,Sherman Elementary,Sherman Elementary — All Students,2022-23,281,-4.0,-1.403508771929829,
enrollment,Milwaukee,Sherman Elementary,Sherman Elementary — All Students,2023-24,242,-39.0,-13.87900355871886,
enrollment,Milwaukee,Sherman Elementary,Sherman Elementary — All Students,2024-25,147,-95.0,-39.25619834710744,
enrollment,Milwaukee,Siefert Elementary,Siefert Elementary — All Students,2018-19,319,,,
enrollment,Milwaukee,Siefert Elementary,Siefert Elementary — All Students,2019-20,302,-17.0,-5.3291536050156685,
enrollment,Milwaukee,Siefert Elementary,Siefert Elementary — All Students,2020-21,283,-19.0,-6.29139072847682,
enrollment,Milwaukee,Siefert Elementary,Siefert Elementary — All Students,2021-22,261,-22.0,-7.773851590106007,
enrollment,Milwaukee,Siefert Elementary,Siefert Elementary — All Students,2022-23,234,-27.0,-10.344827586206895,
enrollment,Milwaukee,Siefert Elementary,Siefert Elementary — All Students,2023-24,216,-18.0,-7.692307692307687,
enrollment,Milwaukee,Siefert Elementary,Siefert Elementary — All Students,2024-25,174,-42.0,-19.444444444444443,
enrollment,Milwaukee,South Accelerated Academy,South Accelerated Academy — All Students,2018-19,61,,,
enrollment,Milwaukee,South Accelerated Academy,South Accelerated Academy — All Students,2019-20,36,-25.0,-40.98360655737705,
enrollment,Milwaukee,South Accelerated Academy,South Accelerated Academy — All Students,2020-21,4,-32.0,-88.88888888888889,Small count (<10) — DPI privacy threshold
enrollment,Milwaukee,South Accelerated Academy,South Accelerated Academy — All Students,2021-22,23,19.0,475.0,
enrollment,Milwaukee,South Accelerated Academy,South Accelerated Academy — All Students,2022-23,27,4.0,17.391304347826097,
enrollment,Milwaukee,South Accelerated Academy,South Accelerated Academy — All Students,2023-24,48,21.0,77.77777777777777,
enrollment,Milwaukee,South Accelerated Academy,South Accelerated Academy — All Students,2024-25,57,9.0,18.75,
enrollment,Milwaukee,South Division High,South Division High — All Students,2018-19,934,,,
enrollment,Milwaukee,South Division High,South Division High — All Students,2019-20,815,-119.0,-12.740899357601709,
enrollment,Milwaukee,South Division High,South Division High — All Students,2020-21,840,25.0,3.0674846625766916,
enrollment,Milwaukee,South Division High,South Division High — All Students,2021-22,840,0.0,0.0,
enrollment,Milwaukee,South Division High,South Division High — All Students,2022-23,807,-33.0,-3.9285714285714257,
enrollment,Milwaukee,South Division High,South Division High — All Students,2023-24,842,35.0,4.337050805452303,
enrollment,Milwaukee,South Division High,South Division High — All Students,2024-25,923,81.0,9.619952494061756,
enrollment,Milwaukee,Southeastern,Southeastern — All Students,2018-19,19,,,No data after 2023-24
enrollment,Milwaukee,Southeastern,Southeastern — All Students,2019-20,17,-2.0,-10.526315789473683,No data after 2023-24
enrollment,Milwaukee,Southeastern,Southeastern — All Students,2020-21,16,-1.0,-5.882352941176472,No data after 2023-24
enrollment,Milwaukee,Southeastern,Southeastern — All Students,2021-22,5,-11.0,-68.75,No data after 2023-24; Small count (<10) — DPI privacy threshold
enrollment,Milwaukee,Southeastern,Southeastern — All Students,2022-23,7,2.0,39.99999999999999,No data after 2023-24; Small count (<10) — DPI privacy threshold
enrollment,Milwaukee,Southeastern,Southeastern — All Students,2023-24,16,9.0,128.57142857142856,No data after 2023-24
