metric,dimension,group,district,school,year,value,count,status_flag
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Mitchell Elementary,2024-25,3.6,55.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Mitchell Elementary,2024-25,,16.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Mitchell Elementary,2024-25,2.9,139.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Nathan Hale High,2018-19,,7.0,Group under 20 students — rate omitted
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Nathan Hale High,2018-19,8.3,60.0,
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Nathan Hale High,2018-19,21.3,127.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Nathan Hale High,2018-19,21.1,247.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Nathan Hale High,2018-19,27.5,51.0,
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Nathan Hale High,2018-19,16.2,809.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Nathan Hale High,2019-20,,8.0,Group under 20 students — rate omitted
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Nathan Hale High,2019-20,9.3,54.0,
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Nathan Hale High,2019-20,33.1,133.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Nathan Hale High,2019-20,24.8,266.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Nathan Hale High,2019-20,32.7,55.0,
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Nathan Hale High,2019-20,14.0,748.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Nathan Hale High,2020-21,,11.0,Group under 20 students — rate omitted
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Nathan Hale High,2020-21,26.2,42.0,
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Nathan Hale High,2020-21,54.6,130.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Nathan Hale High,2020-21,51.5,303.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Nathan Hale High,2020-21,45.6,68.0,
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Nathan Hale High,2020-21,24.3,732.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Nathan Hale High,2021-22,,10.0,Group under 20 students — rate omitted
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Nathan Hale High,2021-22,32.6,43.0,
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Nathan Hale High,2021-22,50.0,126.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Nathan Hale High,2021-22,40.6,303.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Nathan Hale High,2021-22,32.8,58.0,
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Nathan Hale High,2021-22,24.1,660.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Nathan Hale High,2022-23,,11.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Nathan Hale High,2022-23,32.1,28.0,
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Nathan Hale High,2022-23,49.6,125.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Nathan Hale High,2022-23,35.6,306.0,
chronic_absenteeism,Race/Ethnicity,Pacific Isle,West Allis-West Milwaukee,Nathan Hale High,2022-23,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Nathan Hale High,2022-23,33.8,80.0,
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Nathan Hale High,2022-23,19.3,623.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Nathan Hale High,2023-24,,6.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Nathan Hale High,2023-24,25.9,27.0,
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Nathan Hale High,2023-24,28.8,139.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Nathan Hale High,2023-24,30.8,302.0,
chronic_absenteeism,Race/Ethnicity,Pacific Isle,West Allis-West Milwaukee,Nathan Hale High,2023-24,,2.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Nathan Hale High,2023-24,31.5,92.0,
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Nathan Hale High,2023-24,15.1,604.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Nathan Hale High,2024-25,,7.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Nathan Hale High,2024-25,18.5,27.0,
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Nathan Hale High,2024-25,29.4,126.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Nathan Hale High,2024-25,27.9,280.0,
chronic_absenteeism,Race/Ethnicity,Pacific Isle,West Allis-West Milwaukee,Nathan Hale High,2024-25,,2.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Nathan Hale High,2024-25,20.7,82.0,
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Nathan Hale High,2024-25,11.1,557.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Pershing Elementary,2018-19,,6.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Pershing Elementary,2018-19,,3.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Pershing Elementary,2018-19,26.7,45.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Pershing Elementary,2018-19,16.8,95.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Pershing Elementary,2018-19,,11.0,Group under 20 students — rate omitted
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Pershing Elementary,2018-19,14.6,48.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Pershing Elementary,2019-20,,5.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Pershing Elementary,2019-20,,3.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Pershing Elementary,2019-20,26.5,34.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Pershing Elementary,2019-20,23.1,78.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Pershing Elementary,2019-20,,12.0,Group under 20 students — rate omitted
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Pershing Elementary,2019-20,29.3,41.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Pershing Elementary,2020-21,,2.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Pershing Elementary,2020-21,,4.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Pershing Elementary,2020-21,51.5,33.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Pershing Elementary,2020-21,40.8,71.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Pershing Elementary,2020-21,,10.0,Group under 20 students — rate omitted
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Pershing Elementary,2020-21,34.2,38.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Pershing Elementary,2021-22,,2.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Pershing Elementary,2021-22,,4.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Pershing Elementary,2021-22,26.1,23.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Pershing Elementary,2021-22,26.9,78.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Pershing Elementary,2021-22,,7.0,Group under 20 students — rate omitted
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Pershing Elementary,2021-22,21.6,37.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Pershing Elementary,2022-23,,3.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Pershing Elementary,2022-23,,3.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Pershing Elementary,2022-23,12.0,25.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Pershing Elementary,2022-23,26.7,90.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Pershing Elementary,2022-23,,8.0,Group under 20 students — rate omitted
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Pershing Elementary,2022-23,15.6,32.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Pershing Elementary,2023-24,,2.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Pershing Elementary,2023-24,,7.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Pershing Elementary,2023-24,22.2,36.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Pershing Elementary,2023-24,24.5,110.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Pershing Elementary,2023-24,,10.0,Group under 20 students — rate omitted
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Pershing Elementary,2023-24,12.2,49.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Pershing Elementary,2024-25,,2.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Pershing Elementary,2024-25,,7.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Pershing Elementary,2024-25,15.0,40.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Pershing Elementary,2024-25,14.0,114.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Pershing Elementary,2024-25,,13.0,Group under 20 students — rate omitted
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Pershing Elementary,2024-25,6.1,49.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Shared Journeys,2018-19,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Shared Journeys,2018-19,,3.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Shared Journeys,2018-19,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Shared Journeys,2018-19,,2.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Walker Elementary,2018-19,,2.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Walker Elementary,2018-19,11.1,27.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Walker Elementary,2018-19,21.2,33.0,
chronic_absenteeism,Race/Ethnicity,Pacific Isle,West Allis-West Milwaukee,Walker Elementary,2018-19,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Walker Elementary,2018-19,,25.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Walker Elementary,2018-19,4.0,174.0,
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Walker Elementary,2019-20,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Walker Elementary,2019-20,12.9,31.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Walker Elementary,2019-20,13.5,37.0,
chronic_absenteeism,Race/Ethnicity,Pacific Isle,West Allis-West Milwaukee,Walker Elementary,2019-20,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Walker Elementary,2019-20,,19.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Walker Elementary,2019-20,1.8,163.0,
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Walker Elementary,2020-21,,2.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Walker Elementary,2020-21,,19.0,Group under 20 students — rate omitted
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Walker Elementary,2020-21,18.4,38.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Walker Elementary,2020-21,,15.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Walker Elementary,2020-21,5.5,145.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Walker Elementary,2021-22,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Walker Elementary,2021-22,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Walker Elementary,2021-22,20.0,20.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Walker Elementary,2021-22,25.8,31.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Walker Elementary,2021-22,,16.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Walker Elementary,2021-22,3.7,134.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Walker Elementary,2022-23,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Walker Elementary,2022-23,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Walker Elementary,2022-23,,17.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Walker Elementary,2022-23,23.3,43.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Walker Elementary,2022-23,12.5,24.0,
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Walker Elementary,2022-23,8.0,125.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,Walker Elementary,2023-24,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Walker Elementary,2023-24,,15.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Walker Elementary,2023-24,36.4,22.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Walker Elementary,2023-24,19.7,66.0,
chronic_absenteeism,Race/Ethnicity,Pacific Isle,West Allis-West Milwaukee,Walker Elementary,2023-24,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Walker Elementary,2023-24,13.5,37.0,
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Walker Elementary,2023-24,10.0,190.0,
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,Walker Elementary,2024-25,,16.0,Group under 20 students — rate omitted
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,Walker Elementary,2024-25,50.0,22.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,Walker Elementary,2024-25,14.5,76.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,Walker Elementary,2024-25,10.3,39.0,
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,Walker Elementary,2024-25,9.6,188.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,West Milwaukee Intermediate,2018-19,,4.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,West Milwaukee Intermediate,2018-19,,5.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,West Milwaukee Intermediate,2018-19,23.7,59.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,West Milwaukee Intermediate,2018-19,30.1,156.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,West Milwaukee Intermediate,2018-19,42.4,33.0,
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,West Milwaukee Intermediate,2018-19,25.0,108.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,West Milwaukee Intermediate,2019-20,,3.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,West Milwaukee Intermediate,2019-20,,7.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,West Milwaukee Intermediate,2019-20,48.3,60.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,West Milwaukee Intermediate,2019-20,47.0,166.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,West Milwaukee Intermediate,2019-20,44.4,36.0,
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,West Milwaukee Intermediate,2019-20,41.0,100.0,
chronic_absenteeism,Race/Ethnicity,Amer Indian,West Allis-West Milwaukee,West Milwaukee Intermediate,2020-21,,3.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Asian,West Allis-West Milwaukee,West Milwaukee Intermediate,2020-21,,6.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Race/Ethnicity,Black,West Allis-West Milwaukee,West Milwaukee Intermediate,2020-21,23.6,55.0,
chronic_absenteeism,Race/Ethnicity,Hispanic,West Allis-West Milwaukee,West Milwaukee Intermediate,2020-21,24.9,169.0,
chronic_absenteeism,Race/Ethnicity,Two or More,West Allis-West Milwaukee,West Milwaukee Intermediate,2020-21,20.0,30.0,
chronic_absenteeism,Race/Ethnicity,White,West Allis-West Milwaukee,West Milwaukee Intermediate,2020-21,17.5,97.0,
