metric,dimension,group,category,unit,district,school,year,value,count,group_enrollment,status_flag
discipline,Race/Ethnicity,Pacific Isle,suspension,rate,Milwaukee,Hampton Elementary,2022-23,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Pacific Isle,expulsion,count,Milwaukee,Hampton Elementary,2022-23,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Hampton Elementary,2022-23,,0.0,6.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Hampton Elementary,2022-23,0.0,0.0,6.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Hampton Elementary,2022-23,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Hampton Elementary,2022-23,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Hampton Elementary,2023-24,,0.0,7.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Hampton Elementary,2023-24,0.0,0.0,7.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Hampton Elementary,2023-24,14.41,17.0,118.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Hampton Elementary,2023-24,0.0,0.0,118.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Hampton Elementary,2023-24,,0.0,13.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Hampton Elementary,2023-24,0.0,0.0,13.0,Zero reported
discipline,Race/Ethnicity,Pacific Isle,suspension,rate,Milwaukee,Hampton Elementary,2023-24,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Pacific Isle,expulsion,count,Milwaukee,Hampton Elementary,2023-24,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Hampton Elementary,2023-24,,0.0,6.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Hampton Elementary,2023-24,0.0,0.0,6.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Hampton Elementary,2023-24,,0.0,5.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Hampton Elementary,2023-24,0.0,0.0,5.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Hampton Elementary,2024-25,,0.0,7.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Hampton Elementary,2024-25,0.0,0.0,7.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Hampton Elementary,2024-25,10.19,16.0,157.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Hampton Elementary,2024-25,0.0,0.0,157.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Hampton Elementary,2024-25,,0.0,18.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Hampton Elementary,2024-25,0.0,0.0,18.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Hampton Elementary,2024-25,,0.0,9.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Hampton Elementary,2024-25,0.0,0.0,9.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Hampton Elementary,2024-25,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Hampton Elementary,2024-25,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2018-19,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2018-19,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2018-19,,1.0,17.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2018-19,0.0,0.0,17.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2018-19,118.63,834.0,703.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2018-19,2.0,2.0,703.0,
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2018-19,40.0,12.0,30.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2018-19,0.0,0.0,30.0,Zero reported
discipline,Race/Ethnicity,Pacific Isle,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2018-19,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Pacific Isle,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2018-19,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2018-19,,26.0,18.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2018-19,0.0,0.0,18.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2018-19,,0.0,8.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2018-19,0.0,0.0,8.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2019-20,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2019-20,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2019-20,,1.0,17.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2019-20,0.0,0.0,17.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2019-20,111.78,778.0,696.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2019-20,0.0,0.0,696.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2019-20,39.13,9.0,23.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2019-20,0.0,0.0,23.0,Zero reported
discipline,Race/Ethnicity,Pacific Isle,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2019-20,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Pacific Isle,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2019-20,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2019-20,,15.0,19.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2019-20,0.0,0.0,19.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2019-20,,0.0,5.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2019-20,0.0,0.0,5.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2020-21,,0.0,4.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2020-21,0.0,0.0,4.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2020-21,0.0,0.0,23.0,Zero reported
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2020-21,0.0,0.0,23.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2020-21,0.0,0.0,666.0,Zero reported
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2020-21,0.0,0.0,666.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2020-21,0.0,0.0,21.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2020-21,0.0,0.0,21.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2020-21,0.0,0.0,22.0,Zero reported
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2020-21,0.0,0.0,22.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2020-21,,0.0,8.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2020-21,0.0,0.0,8.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2021-22,,0.0,4.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2021-22,0.0,0.0,4.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2021-22,12.0,3.0,25.0,
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2021-22,0.0,0.0,25.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2021-22,151.19,951.0,629.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2021-22,9.0,9.0,629.0,
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2021-22,80.65,25.0,31.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2021-22,1.0,1.0,31.0,
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2021-22,155.0,31.0,20.0,
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2021-22,0.0,0.0,20.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2021-22,,0.0,16.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2021-22,0.0,0.0,16.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2022-23,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2022-23,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2022-23,6.67,2.0,30.0,
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2022-23,0.0,0.0,30.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2022-23,156.95,915.0,583.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2022-23,2.0,2.0,583.0,
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2022-23,82.14,23.0,28.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2022-23,0.0,0.0,28.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2022-23,153.85,40.0,26.0,
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2022-23,0.0,0.0,26.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2022-23,,0.0,15.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2022-23,0.0,0.0,15.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,5.26,2.0,38.0,
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,0.0,0.0,38.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,198.98,1170.0,588.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,1.0,1.0,588.0,
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,104.65,45.0,43.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,2.0,2.0,43.0,
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,204.35,47.0,23.0,
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,2.0,2.0,23.0,
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,,0.0,15.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,0.0,0.0,15.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,,0.0,2.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,0.0,0.0,2.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,5.41,2.0,37.0,
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,0.0,0.0,37.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,230.56,1162.0,504.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,0.0,0.0,504.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,133.33,48.0,36.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,0.0,0.0,36.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,180.0,36.0,20.0,
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,0.0,0.0,20.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,,0.0,12.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,0.0,0.0,12.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Hartford Avenue Elementary,2018-19,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Hartford Avenue Elementary,2018-19,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Hartford Avenue Elementary,2018-19,,0.0,8.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Hartford Avenue Elementary,2018-19,0.0,0.0,8.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Hartford Avenue Elementary,2018-19,37.87,217.0,573.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Hartford Avenue Elementary,2018-19,0.0,0.0,573.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Hartford Avenue Elementary,2018-19,46.43,13.0,28.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Hartford Avenue Elementary,2018-19,0.0,0.0,28.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Hartford Avenue Elementary,2018-19,42.86,9.0,21.0,
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Hartford Avenue Elementary,2018-19,0.0,0.0,21.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Hartford Avenue Elementary,2018-19,,1.0,11.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Hartford Avenue Elementary,2018-19,0.0,0.0,11.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Hartford Avenue Elementary,2019-20,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Hartford Avenue Elementary,2019-20,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Hartford Avenue Elementary,2019-20,,0.0,6.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Hartford Avenue Elementary,2019-20,0.0,0.0,6.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Hartford Avenue Elementary,2019-20,23.85,109.0,457.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Hartford Avenue Elementary,2019-20,1.0,1.0,457.0,
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Hartford Avenue Elementary,2019-20,8.7,2.0,23.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Hartford Avenue Elementary,2019-20,0.0,0.0,23.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Hartford Avenue Elementary,2019-20,,1.0,18.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Hartford Avenue Elementary,2019-20,0.0,0.0,18.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Hartford Avenue Elementary,2019-20,,0.0,10.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Hartford Avenue Elementary,2019-20,0.0,0.0,10.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Hartford Avenue Elementary,2020-21,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Hartford Avenue Elementary,2020-21,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Hartford Avenue Elementary,2020-21,,0.0,2.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Hartford Avenue Elementary,2020-21,0.0,0.0,2.0,Zero reported
