metric,dimension,group,subject,unit,district,school,year,value,pct_below,pct_notest,avg_score,gap_reason,tested,population,status_flag
act,Gender,Female,math,pct,Milwaukee,Bradley Technology High,2023-24,0.0,69.0476,21.4286,13.5,,66.0,84.0,
act,Gender,Female,math,pct,Milwaukee,Golda Meir School,2023-24,29.2683,23.1707,3.6585,18.1,,79.0,82.0,
act,Gender,Female,math,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2023-24,4.0541,67.5676,2.7027,14.9,,72.0,74.0,
act,Gender,Male,math,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2023-24,0.0,77.5,5.0,13.9,,38.0,40.0,
act,Gender,Female,ela,pct,South Milwaukee,South Milwaukee High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Male,reading,pct,Milwaukee,Bay View High,2023-24,0.0,0.0,6.5789,14.2,,71.0,76.0,
act,Gender,Male,ela,pct,Pathways High,Pathways High,2023-24,47.619,38.0952,4.7619,16.1,,20.0,21.0,
act,Gender,Female,reading,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2023-24,0.0,0.0,3.4483,14.5,,28.0,29.0,
act,Gender,Female,ela,pct,Saint Francis,Saint Francis High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Male,ela,pct,Saint Francis,Saint Francis High,2023-24,10.0,44.2857,1.4286,14.1,,69.0,70.0,
act,Gender,Non-binary,ela,pct,Saint Francis,Saint Francis High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,ela,pct,Seeds of Health,Tenor High,2023-24,11.8644,32.2034,1.6949,15.2,,58.0,59.0,
act,Gender,Male,ela,pct,Seeds of Health,Tenor High,2023-24,23.0769,30.7692,0.0,15.9,,65.0,65.0,
act,Gender,Female,ela,pct,Pathways High,Pathways High,2023-24,30.7692,7.6923,0.0,17.6,,13.0,13.0,
act,Gender,Female,ela,pct,Seeds of Health,Veritas High,2023-24,20.0,37.1429,0.0,15.8,,35.0,35.0,
act,Gender,Female,ela,pct,Shorewood,New Horizons for Learning,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Male,ela,pct,Shorewood,New Horizons for Learning,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,ela,pct,Shorewood,Shorewood High,2023-24,61.25,8.75,1.25,21.9,,79.0,80.0,
act,Gender,Male,ela,pct,Shorewood,Shorewood High,2023-24,54.0541,12.1622,1.3514,19.9,,73.0,74.0,
act,Gender,Female,math,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,4.0,88.0,4.0,12.3,,24.0,25.0,
act,Gender,Male,ela,pct,South Milwaukee,South Milwaukee High,2023-24,17.2131,44.2623,8.1967,13.9,,112.0,122.0,
act,Gender,Non-binary,ela,pct,South Milwaukee,South Milwaukee High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Male,ela,pct,Seeds of Health,Veritas High,2023-24,30.0,43.3333,0.0,15.1,,30.0,30.0,
act,Gender,Male,ela,pct,Oak Creek-Franklin Joint,Oak Creek High,2023-24,38.1295,24.1007,6.8345,17.2,,259.0,278.0,
act,Gender,Female,ela,pct,Oak Creek-Franklin Joint,Oak Creek High,2023-24,53.3074,15.1751,5.8366,19.1,,242.0,257.0,
act,Gender,Male,ela,pct,Nicolet Union High School,Nicolet High,2023-24,65.4676,9.3525,7.1942,21.5,,129.0,139.0,
act,Race/Ethnicity,Two or More,reading,pct,Milwaukee,King International,2023-24,0.0,0.0,18.1818,22.7,,9.0,11.0,
act,Race/Ethnicity,Hispanic,reading,pct,Milwaukee,King International,2023-24,0.0,0.0,6.5574,18.1,,57.0,61.0,
act,Gender,Female,ela,pct,Milwaukee,Transition High,2023-24,0.0,0.0,100.0,,,,6.0,
act,Gender,Male,ela,pct,Milwaukee,Transition High,2023-24,0.0,12.5,87.5,13.0,,1.0,8.0,
act,Gender,Female,ela,pct,Milwaukee,Vincent Accelerated Academy,2023-24,0.0,30.7692,61.5385,9.6,,5.0,13.0,
act,Gender,Male,ela,pct,Milwaukee,Vincent Accelerated Academy,2023-24,0.0,15.3846,84.6154,8.5,,2.0,13.0,
act,Gender,Female,ela,pct,Milwaukee,WHS Information Technology,2023-24,4.0,56.0,24.0,11.4,,19.0,25.0,
act,Gender,Male,ela,pct,Milwaukee,WHS Information Technology,2023-24,5.8824,47.0588,41.1765,11.8,,20.0,34.0,
act,Race/Ethnicity,Black,reading,pct,Milwaukee,King International,2023-24,0.0,0.0,10.0629,17.5,,143.0,159.0,
act,Race/Ethnicity,Asian,reading,pct,Milwaukee,King International,2023-24,0.0,0.0,7.1429,19.5,,26.0,28.0,
act,Race/Ethnicity,Amer Indian,reading,pct,Milwaukee,Golda Meir School,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Male,reading,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2023-24,0.0,0.0,7.5,14.2,,37.0,40.0,
act,Gender,Female,ela,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,0.0,42.8571,28.5714,11.6,,5.0,7.0,
act,Gender,Male,ela,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,11.1111,66.6667,0.0,11.3,,9.0,9.0,
act,Gender,Female,ela,pct,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2023-24,8.1081,43.2432,0.0,14.7,,37.0,37.0,
act,Gender,Male,ela,pct,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2023-24,10.0,47.5,0.0,13.7,,40.0,40.0,
act,Gender,Female,ela,pct,Nicolet Union High School,Nicolet High,2023-24,68.3333,8.3333,8.3333,22.4,,110.0,120.0,
act,Gender,Female,ela,pct,Trans Center for Youth,Escuela Verde,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Male,ela,pct,Trans Center for Youth,Escuela Verde,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,White,reading,pct,Milwaukee,James Madison Academic Campus,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Two or More,reading,pct,Milwaukee,James Madison Academic Campus,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Male,math,pct,Brown Deer,Brown Deer Middle/High,2023-24,27.1429,41.4286,2.8571,17.2,,68.0,70.0,
act,Gender,Female,math,pct,Central City Cyberschool of Milwaukee,Central City Cyberschool,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Male,math,pct,Central City Cyberschool of Milwaukee,Central City Cyberschool,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,math,pct,Cudahy,Cudahy High,2023-24,26.3889,55.5556,1.3889,16.4,,71.0,72.0,
act,Gender,Male,math,pct,Cudahy,Cudahy High,2023-24,28.75,47.5,3.75,17.3,,77.0,80.0,
act,Race/Ethnicity,White,reading,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,math,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2023-24,0.0,75.8621,0.0,14.4,,29.0,29.0,
act,Gender,Male,math,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2023-24,0.0,78.5714,7.1429,14.7,,26.0,28.0,
act,Race/Ethnicity,Two or More,reading,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,reading,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,math,pct,Franklin Public,Franklin High,2023-24,54.7739,14.0704,2.0101,21.0,,195.0,199.0,
act,Gender,Male,math,pct,Franklin Public,Franklin High,2023-24,57.8704,12.5,0.9259,21.6,,214.0,216.0,
act,Race/Ethnicity,Black,reading,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,0.0,0.0,23.6111,14.1,,55.0,72.0,
act,Race/Ethnicity,Asian,reading,pct,Milwaukee,Golda Meir School,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,reading,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,0.0,0.0,0.0,14.9,,9.0,9.0,
act,Gender,Female,math,pct,Greendale,Greendale High,2023-24,40.625,20.8333,1.0417,19.1,,95.0,96.0,
act,Gender,Male,math,pct,Greendale,Greendale High,2023-24,52.1008,15.9664,2.521,20.7,,116.0,119.0,
act,Gender,Female,math,pct,Brown Deer,Brown Deer Middle/High,2023-24,22.5806,41.9355,0.0,17.1,,62.0,62.0,
act,Gender,Female,math,pct,Greenfield,Greenfield High,2023-24,27.3381,33.0935,0.7194,17.4,,138.0,139.0,
act,Gender,Male,ela,pct,Whitnall,Whitnall High,2023-24,45.1613,17.2043,10.7527,18.3,,83.0,93.0,
act,Gender,Male,ela,pct,Whitefish Bay,Whitefish Bay High,2023-24,77.7778,0.8547,5.1282,23.7,,111.0,117.0,
act,Gender,Female,ela,pct,Wauwatosa,East High,2023-24,65.0407,6.5041,4.065,21.2,,118.0,123.0,
act,Gender,Male,ela,pct,Wauwatosa,East High,2023-24,54.4,13.6,4.8,19.2,,119.0,125.0,
act,Race/Ethnicity,Black,reading,pct,Milwaukee,James Madison Academic Campus,2023-24,0.0,0.0,29.8507,12.1,,47.0,67.0,
act,Race/Ethnicity,Asian,reading,pct,Milwaukee,James Madison Academic Campus,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,ela,pct,Wauwatosa,Wauwatosa Virtual Academy,2023-24,26.6667,33.3333,13.3333,16.5,,13.0,15.0,
act,Gender,Male,ela,pct,Wauwatosa,Wauwatosa Virtual Academy,2023-24,10.0,50.0,30.0,13.6,,7.0,10.0,
act,Gender,Female,ela,pct,Wauwatosa,West High,2023-24,65.2174,12.1739,0.8696,20.2,,114.0,115.0,
act,Gender,Male,ela,pct,Wauwatosa,West High,2023-24,44.3548,25.0,0.8065,17.9,,123.0,124.0,
act,Gender,Female,ela,pct,West Allis-West Milwaukee,Central High,2023-24,14.8936,45.7447,5.3191,14.3,,89.0,94.0,
act,Gender,Male,ela,pct,West Allis-West Milwaukee,Central High,2023-24,16.5289,52.0661,9.0909,13.5,,110.0,121.0,
act,Gender,Female,ela,pct,West Allis-West Milwaukee,Deeper Learning Virtual Academy,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Male,ela,pct,West Allis-West Milwaukee,Deeper Learning Virtual Academy,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,ela,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2023-24,29.1667,45.8333,0.0,15.0,,24.0,24.0,
act,Gender,Male,ela,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2023-24,21.0526,52.6316,0.0,13.5,,19.0,19.0,
act,Gender,Female,ela,pct,West Allis-West Milwaukee,Nathan Hale High,2023-24,29.6296,18.5185,9.6296,17.0,,122.0,135.0,
act,Gender,Male,ela,pct,West Allis-West Milwaukee,Nathan Hale High,2023-24,24.2038,30.5732,12.1019,16.0,,138.0,157.0,
act,Gender,Female,ela,pct,Whitefish Bay,Whitefish Bay High,2023-24,85.4369,3.8835,3.8835,24.1,,99.0,103.0,
act,Gender,Female,ela,pct,Whitnall,Whitnall High,2023-24,54.902,9.8039,5.8824,20.3,,96.0,102.0,
act,Gender,Male,math,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,3.8462,61.5385,3.8462,14.4,,25.0,26.0,
act,Gender,Male,math,pct,Whitefish Bay,Whitefish Bay High,2023-24,83.7607,5.1282,5.1282,26.4,,111.0,117.0,
act,Gender,Male,math,pct,Milwaukee,Groppi High,2023-24,0.0,0.0,100.0,,,,18.0,
act,Gender,Non-binary,math,pct,Saint Francis,Saint Francis High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,math,pct,Seeds of Health,Tenor High,2023-24,6.7797,61.0169,1.6949,15.1,,58.0,59.0,
act,Gender,Male,math,pct,Seeds of Health,Tenor High,2023-24,21.5385,46.1538,0.0,16.3,,65.0,65.0,
act,Gender,Male,reading,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2023-24,0.0,0.0,7.1429,12.4,,26.0,28.0,
act,Gender,Female,math,pct,Seeds of Health,Veritas High,2023-24,14.2857,62.8571,0.0,15.1,,35.0,35.0,
act,Gender,Male,math,pct,Seeds of Health,Veritas High,2023-24,30.0,46.6667,0.0,16.6,,30.0,30.0,
act,Gender,Male,math,pct,Saint Francis,Saint Francis High,2023-24,28.5714,34.2857,1.4286,17.3,,69.0,70.0,
act,Gender,Female,math,pct,Shorewood,New Horizons for Learning,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Male,math,pct,Shorewood,New Horizons for Learning,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,math,pct,Shorewood,Shorewood High,2023-24,57.5,22.5,1.25,21.1,,79.0,80.0,
act,Gender,Male,math,pct,Shorewood,Shorewood High,2023-24,51.3514,13.5135,1.3514,21.0,,73.0,74.0,
act,Race/Ethnicity,Two or More,reading,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,reading,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,math,pct,South Milwaukee,South Milwaukee High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,reading,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2023-24,0.0,0.0,0.0,14.7,,29.0,29.0,
act,Gender,Male,math,pct,South Milwaukee,South Milwaukee High,2023-24,29.5082,39.3443,7.377,17.7,,113.0,122.0,
act,Gender,Female,math,pct,Saint Francis,Saint Francis High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,math,pct,Pathways High,Pathways High,2023-24,15.3846,61.5385,0.0,15.8,,13.0,13.0,
act,Gender,Male,math,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,11.1111,77.7778,0.0,14.9,,9.0,9.0,
act,Gender,Female,math,pct,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2023-24,13.5135,54.0541,0.0,15.6,,37.0,37.0,
act,Gender,Male,math,pct,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2023-24,10.0,60.0,0.0,15.0,,40.0,40.0,
act,Gender,Female,reading,pct,Milwaukee,Bradley Technology High,2023-24,0.0,0.0,21.4286,13.7,,66.0,84.0,
act,Gender,Female,math,pct,Nicolet Union High School,Nicolet High,2023-24,49.1667,15.8333,8.3333,21.4,,110.0,120.0,
act,Gender,Male,math,pct,Nicolet Union High School,Nicolet High,2023-24,61.1511,13.6691,7.1942,22.9,,129.0,139.0,
act,Gender,Male,math,pct,Pathways High,Pathways High,2023-24,14.2857,57.1429,4.7619,15.6,,20.0,21.0,
act,Race/Ethnicity,White,reading,pct,Milwaukee,Groppi High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,math,pct,Oak Creek-Franklin Joint,Oak Creek High,2023-24,37.7432,25.2918,5.8366,19.0,,242.0,257.0,
act,Gender,Female,reading,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Male,math,pct,Oak Creek-Franklin Joint,Oak Creek High,2023-24,44.2446,24.8201,6.8345,19.8,,259.0,278.0,
act,Gender,Male,reading,pct,Milwaukee,Bradley Technology High,2023-24,0.0,0.0,18.8679,13.9,,86.0,106.0,
act,Race/Ethnicity,Black,reading,pct,Milwaukee,Groppi High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Amer Indian,reading,pct,Milwaukee,Groppi High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,reading,pct,Milwaukee,Groppi High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,reading,pct,Franklin Public,Franklin High,2023-24,0.0,0.0,2.0101,22.2,,195.0,199.0,
act,Gender,Non-binary,math,pct,South Milwaukee,South Milwaukee High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,reading,pct,Cudahy,Cudahy High,2023-24,0.0,0.0,1.3889,17.3,,71.0,72.0,
act,Gender,Male,math,pct,West Allis-West Milwaukee,Deeper Learning Virtual Academy,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,math,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2023-24,16.6667,66.6667,0.0,15.5,,24.0,24.0,
act,Gender,Male,math,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2023-24,10.5263,57.8947,0.0,16.2,,19.0,19.0,
act,Race/Ethnicity,White,reading,pct,Milwaukee,Grandview High,2023-24,0.0,0.0,16.6667,17.0,,5.0,6.0,
act,Race/Ethnicity,Two or More,reading,pct,Milwaukee,Grandview High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Male,math,pct,Whitnall,Whitnall High,2023-24,50.5376,21.5054,10.7527,20.5,,83.0,93.0,
act,Gender,Female,math,pct,West Allis-West Milwaukee,Deeper Learning Virtual Academy,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,math,pct,West Allis-West Milwaukee,Nathan Hale High,2023-24,22.2222,43.7037,9.6296,16.8,,122.0,135.0,
act,Gender,Male,math,pct,West Allis-West Milwaukee,Nathan Hale High,2023-24,28.0255,40.7643,12.1019,17.1,,138.0,157.0,
act,Race/Ethnicity,Hispanic,reading,pct,Milwaukee,Grandview High,2023-24,0.0,0.0,12.5,13.9,,42.0,48.0,
act,Race/Ethnicity,Black,reading,pct,Milwaukee,Grandview High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Amer Indian,reading,pct,Milwaukee,Grandview High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,reading,pct,Milwaukee,Grandview High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,math,pct,Whitefish Bay,Whitefish Bay High,2023-24,77.6699,4.8544,3.8835,24.6,,99.0,103.0,
act,Gender,Female,math,pct,Whitnall,Whitnall High,2023-24,41.1765,24.5098,5.8824,19.9,,96.0,102.0,
act,Gender,Male,reading,pct,Cudahy,Cudahy High,2023-24,0.0,0.0,3.75,18.0,,77.0,80.0,
act,Gender,Male,math,pct,West Allis-West Milwaukee,Central High,2023-24,19.0083,50.4132,9.0909,16.4,,110.0,121.0,
act,Gender,Male,math,pct,Wauwatosa,West High,2023-24,50.8065,29.0323,0.8065,20.2,,123.0,124.0,
act,Race/Ethnicity,Black,reading,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,0.0,0.0,4.6512,13.8,,41.0,43.0,
act,Race/Ethnicity,Asian,reading,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,math,pct,Trans Center for Youth,Escuela Verde,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Male,reading,pct,Central City Cyberschool of Milwaukee,Central City Cyberschool,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Male,math,pct,Trans Center for Youth,Escuela Verde,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,reading,pct,Central City Cyberschool of Milwaukee,Central City Cyberschool,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,math,pct,West Allis-West Milwaukee,Central High,2023-24,17.0213,58.5106,5.3191,15.6,,89.0,94.0,
act,Gender,Female,math,pct,Wauwatosa,East High,2023-24,50.4065,18.6992,4.065,20.4,,118.0,123.0,
act,Gender,Male,reading,pct,Brown Deer,Brown Deer Middle/High,2023-24,0.0,0.0,2.8571,16.7,,68.0,70.0,
act,Gender,Female,reading,pct,Brown Deer,Brown Deer Middle/High,2023-24,0.0,0.0,1.6129,18.3,,61.0,62.0,
act,Race/Ethnicity,White,reading,pct,Milwaukee,Golda Meir School,2023-24,0.0,0.0,13.0435,27.7,,20.0,23.0,
act,Gender,Female,math,pct,Wauwatosa,Wauwatosa Virtual Academy,2023-24,6.6667,53.3333,13.3333,15.5,,13.0,15.0,
act,Gender,Male,math,pct,Wauwatosa,Wauwatosa Virtual Academy,2023-24,0.0,60.0,20.0,13.0,,8.0,10.0,
act,Gender,Female,math,pct,Wauwatosa,West High,2023-24,53.0435,20.8696,0.8696,19.7,,114.0,115.0,
act,Gender,Male,math,pct,Wauwatosa,East High,2023-24,59.2,8.8,4.8,21.9,,119.0,125.0,
act,Gender,Female,math,pct,Milwaukee,Groppi High,2023-24,0.0,8.3333,91.6667,14.0,,1.0,12.0,
act,Gender,Female,math,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,0.0,57.1429,28.5714,13.4,,5.0,7.0,
act,Gender,Female,math,pct,Milwaukee,WHS Information Technology,2023-24,0.0,64.0,24.0,13.1,,19.0,25.0,
act,Gender,Female,math,pct,Milwaukee,Marshall High,2023-24,0.0,53.9326,40.4494,13.1,,53.0,89.0,
act,Gender,Male,math,pct,Milwaukee,Marshall High,2023-24,0.0,48.7179,43.5897,13.1,,44.0,78.0,
act,Gender,Female,math,pct,Milwaukee,Milwaukee Excellence Charter School,2023-24,0.0,68.75,12.5,14.4,,14.0,16.0,
act,Gender,Male,math,pct,Milwaukee,Milwaukee Excellence Charter School,2023-24,5.5556,83.3333,5.5556,14.4,,17.0,18.0,
act,Gender,Female,math,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,4.9587,71.9008,0.0,14.6,,121.0,121.0,
act,Gender,Male,math,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,2.9851,77.6119,1.4925,14.1,,66.0,67.0,
act,Gender,Male,math,pct,Milwaukee,MacDowell Montessori School K3-12,2023-24,22.2222,50.0,0.0,16.2,,18.0,18.0,
act,Gender,Female,math,pct,Milwaukee,Milwaukee School of Languages,2023-24,14.5161,53.2258,1.6129,16.0,,61.0,62.0,
act,Gender,Female,math,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2023-24,0.0,46.1538,46.1538,11.9,,7.0,13.0,
