metric,district,school,group,year,value,yoy_change,pct_change,status_flag
chronic_absenteeism,Greenfield,Elm Dale Elementary,Elm Dale Elementary — All Students,2020-21,11.0,8.6,358.3,
chronic_absenteeism,Greenfield,Elm Dale Elementary,Elm Dale Elementary — All Students,2021-22,11.9,0.9,8.2,
chronic_absenteeism,Greenfield,Elm Dale Elementary,Elm Dale Elementary — All Students,2022-23,10.4,-1.5,-12.6,
chronic_absenteeism,Greenfield,Elm Dale Elementary,Elm Dale Elementary — All Students,2023-24,5.8,-4.6,-44.2,
chronic_absenteeism,Greenfield,Elm Dale Elementary,Elm Dale Elementary — All Students,2024-25,7.7,1.9,32.8,
chronic_absenteeism,Greenfield,Glenwood Elementary,Glenwood Elementary — All Students,2018-19,7.4,,,
chronic_absenteeism,Greenfield,Glenwood Elementary,Glenwood Elementary — All Students,2019-20,1.7,-5.7,-77.0,
chronic_absenteeism,Greenfield,Glenwood Elementary,Glenwood Elementary — All Students,2020-21,16.0,14.3,841.2,
chronic_absenteeism,Greenfield,Glenwood Elementary,Glenwood Elementary — All Students,2021-22,13.7,-2.3,-14.4,
chronic_absenteeism,Greenfield,Glenwood Elementary,Glenwood Elementary — All Students,2022-23,16.6,2.9,21.2,
chronic_absenteeism,Greenfield,Glenwood Elementary,Glenwood Elementary — All Students,2023-24,13.1,-3.5,-21.1,
chronic_absenteeism,Greenfield,Glenwood Elementary,Glenwood Elementary — All Students,2024-25,7.7,-5.4,-41.2,
chronic_absenteeism,Greenfield,Greenfield High,Greenfield High — All Students,2018-19,18.7,,,
chronic_absenteeism,Greenfield,Greenfield High,Greenfield High — All Students,2019-20,10.0,-8.7,-46.5,
chronic_absenteeism,Greenfield,Greenfield High,Greenfield High — All Students,2020-21,8.9,-1.1,-11.0,
chronic_absenteeism,Greenfield,Greenfield High,Greenfield High — All Students,2021-22,23.3,14.4,161.8,
chronic_absenteeism,Greenfield,Greenfield High,Greenfield High — All Students,2022-23,19.1,-4.2,-18.0,
chronic_absenteeism,Greenfield,Greenfield High,Greenfield High — All Students,2023-24,19.5,0.4,2.1,
chronic_absenteeism,Greenfield,Greenfield High,Greenfield High — All Students,2024-25,20.2,0.7,3.6,
chronic_absenteeism,Greenfield,Greenfield Middle,Greenfield Middle — All Students,2018-19,6.5,,,
chronic_absenteeism,Greenfield,Greenfield Middle,Greenfield Middle — All Students,2019-20,4.1,-2.4,-36.9,
chronic_absenteeism,Greenfield,Greenfield Middle,Greenfield Middle — All Students,2020-21,5.2,1.1,26.8,
chronic_absenteeism,Greenfield,Greenfield Middle,Greenfield Middle — All Students,2021-22,14.6,9.4,180.8,
chronic_absenteeism,Greenfield,Greenfield Middle,Greenfield Middle — All Students,2022-23,12.6,-2.0,-13.7,
chronic_absenteeism,Greenfield,Greenfield Middle,Greenfield Middle — All Students,2023-24,10.2,-2.4,-19.0,
chronic_absenteeism,Greenfield,Greenfield Middle,Greenfield Middle — All Students,2024-25,12.3,2.1,20.6,
chronic_absenteeism,Greenfield,Maple Grove Elementary,Maple Grove Elementary — All Students,2018-19,6.3,,,
chronic_absenteeism,Greenfield,Maple Grove Elementary,Maple Grove Elementary — All Students,2019-20,2.3,-4.0,-63.5,
chronic_absenteeism,Greenfield,Maple Grove Elementary,Maple Grove Elementary — All Students,2020-21,15.2,12.9,560.9,
chronic_absenteeism,Greenfield,Maple Grove Elementary,Maple Grove Elementary — All Students,2021-22,22.0,6.8,44.7,
chronic_absenteeism,Greenfield,Maple Grove Elementary,Maple Grove Elementary — All Students,2022-23,17.0,-5.0,-22.7,
chronic_absenteeism,Greenfield,Maple Grove Elementary,Maple Grove Elementary — All Students,2023-24,11.3,-5.7,-33.5,
chronic_absenteeism,Greenfield,Maple Grove Elementary,Maple Grove Elementary — All Students,2024-25,6.7,-4.6,-40.7,
chronic_absenteeism,Maple Dale-Indian Hill,Indian Hill School,Indian Hill School — All Students,2018-19,5.1,,,
chronic_absenteeism,Maple Dale-Indian Hill,Indian Hill School,Indian Hill School — All Students,2019-20,3.9,-1.2,-23.5,
chronic_absenteeism,Maple Dale-Indian Hill,Indian Hill School,Indian Hill School — All Students,2020-21,0.6,-3.3,-84.6,
chronic_absenteeism,Maple Dale-Indian Hill,Indian Hill School,Indian Hill School — All Students,2021-22,14.0,13.4,2233.3,
chronic_absenteeism,Maple Dale-Indian Hill,Indian Hill School,Indian Hill School — All Students,2022-23,7.4,-6.6,-47.1,
chronic_absenteeism,Maple Dale-Indian Hill,Indian Hill School,Indian Hill School — All Students,2023-24,5.4,-2.0,-27.0,
chronic_absenteeism,Maple Dale-Indian Hill,Indian Hill School,Indian Hill School — All Students,2024-25,2.2,-3.2,-59.3,
chronic_absenteeism,Maple Dale-Indian Hill,Maple Dale School,Maple Dale School — All Students,2018-19,6.2,,,
chronic_absenteeism,Maple Dale-Indian Hill,Maple Dale School,Maple Dale School — All Students,2019-20,8.9,2.7,43.5,
chronic_absenteeism,Maple Dale-Indian Hill,Maple Dale School,Maple Dale School — All Students,2020-21,2.1,-6.8,-76.4,
chronic_absenteeism,Maple Dale-Indian Hill,Maple Dale School,Maple Dale School — All Students,2021-22,7.8,5.7,271.4,
chronic_absenteeism,Maple Dale-Indian Hill,Maple Dale School,Maple Dale School — All Students,2022-23,7.3,-0.5,-6.4,
chronic_absenteeism,Maple Dale-Indian Hill,Maple Dale School,Maple Dale School — All Students,2023-24,7.8,0.5,6.8,
chronic_absenteeism,Maple Dale-Indian Hill,Maple Dale School,Maple Dale School — All Students,2024-25,5.4,-2.4,-30.8,
chronic_absenteeism,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,ALBA - Academia de Lenguaje y Bellas Artes — All Students,2018-19,3.1,,,
chronic_absenteeism,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,ALBA - Academia de Lenguaje y Bellas Artes — All Students,2019-20,8.9,5.8,187.1,
chronic_absenteeism,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,ALBA - Academia de Lenguaje y Bellas Artes — All Students,2020-21,2.5,-6.4,-71.9,
chronic_absenteeism,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,ALBA - Academia de Lenguaje y Bellas Artes — All Students,2021-22,17.1,14.6,584.0,
chronic_absenteeism,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,ALBA - Academia de Lenguaje y Bellas Artes — All Students,2022-23,5.2,-11.9,-69.6,
chronic_absenteeism,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,ALBA - Academia de Lenguaje y Bellas Artes — All Students,2023-24,6.6,1.4,26.9,
chronic_absenteeism,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,ALBA - Academia de Lenguaje y Bellas Artes — All Students,2024-25,4.9,-1.7,-25.8,
chronic_absenteeism,Milwaukee,ASSATA High,ASSATA High — All Students,2018-19,87.2,,,
chronic_absenteeism,Milwaukee,ASSATA High,ASSATA High — All Students,2019-20,84.7,-2.5,-2.9,
chronic_absenteeism,Milwaukee,ASSATA High,ASSATA High — All Students,2020-21,53.9,-30.8,-36.4,
chronic_absenteeism,Milwaukee,ASSATA High,ASSATA High — All Students,2021-22,86.9,33.0,61.2,
chronic_absenteeism,Milwaukee,ASSATA High,ASSATA High — All Students,2022-23,69.8,-17.1,-19.7,
chronic_absenteeism,Milwaukee,ASSATA High,ASSATA High — All Students,2023-24,51.0,-18.8,-26.9,
chronic_absenteeism,Milwaukee,ASSATA High,ASSATA High — All Students,2024-25,73.1,22.1,43.3,
chronic_absenteeism,Milwaukee,Academy of Accelerated Learning,Academy of Accelerated Learning — All Students,2018-19,13.5,,,
chronic_absenteeism,Milwaukee,Academy of Accelerated Learning,Academy of Accelerated Learning — All Students,2019-20,8.8,-4.7,-34.8,
chronic_absenteeism,Milwaukee,Academy of Accelerated Learning,Academy of Accelerated Learning — All Students,2020-21,9.6,0.8,9.1,
chronic_absenteeism,Milwaukee,Academy of Accelerated Learning,Academy of Accelerated Learning — All Students,2021-22,23.5,13.9,144.8,
chronic_absenteeism,Milwaukee,Academy of Accelerated Learning,Academy of Accelerated Learning — All Students,2022-23,12.6,-10.9,-46.4,
chronic_absenteeism,Milwaukee,Academy of Accelerated Learning,Academy of Accelerated Learning — All Students,2023-24,21.2,8.6,68.3,
chronic_absenteeism,Milwaukee,Academy of Accelerated Learning,Academy of Accelerated Learning — All Students,2024-25,15.2,-6.0,-28.3,
chronic_absenteeism,Milwaukee,Alcott Elementary,Alcott Elementary — All Students,2018-19,23.2,,,
chronic_absenteeism,Milwaukee,Alcott Elementary,Alcott Elementary — All Students,2019-20,18.0,-5.2,-22.4,
chronic_absenteeism,Milwaukee,Alcott Elementary,Alcott Elementary — All Students,2020-21,21.0,3.0,16.7,
chronic_absenteeism,Milwaukee,Alcott Elementary,Alcott Elementary — All Students,2021-22,49.3,28.3,134.8,
chronic_absenteeism,Milwaukee,Alcott Elementary,Alcott Elementary — All Students,2022-23,28.8,-20.5,-41.6,
chronic_absenteeism,Milwaukee,Alcott Elementary,Alcott Elementary — All Students,2023-24,34.6,5.8,20.1,
chronic_absenteeism,Milwaukee,Alcott Elementary,Alcott Elementary — All Students,2024-25,39.7,5.1,14.7,
chronic_absenteeism,Milwaukee,Allen-Field Elementary,Allen-Field Elementary — All Students,2018-19,27.0,,,
chronic_absenteeism,Milwaukee,Allen-Field Elementary,Allen-Field Elementary — All Students,2019-20,20.7,-6.3,-23.3,
chronic_absenteeism,Milwaukee,Allen-Field Elementary,Allen-Field Elementary — All Students,2020-21,41.9,21.2,102.4,
chronic_absenteeism,Milwaukee,Allen-Field Elementary,Allen-Field Elementary — All Students,2021-22,57.1,15.2,36.3,
chronic_absenteeism,Milwaukee,Allen-Field Elementary,Allen-Field Elementary — All Students,2022-23,50.9,-6.2,-10.9,
chronic_absenteeism,Milwaukee,Allen-Field Elementary,Allen-Field Elementary — All Students,2023-24,42.7,-8.2,-16.1,
chronic_absenteeism,Milwaukee,Allen-Field Elementary,Allen-Field Elementary — All Students,2024-25,39.7,-3.0,-7.0,
chronic_absenteeism,Milwaukee,Alliance School of Milwaukee,Alliance School of Milwaukee — All Students,2018-19,77.3,,,
chronic_absenteeism,Milwaukee,Alliance School of Milwaukee,Alliance School of Milwaukee — All Students,2019-20,75.6,-1.7,-2.2,
chronic_absenteeism,Milwaukee,Alliance School of Milwaukee,Alliance School of Milwaukee — All Students,2020-21,77.9,2.3,3.0,
chronic_absenteeism,Milwaukee,Alliance School of Milwaukee,Alliance School of Milwaukee — All Students,2021-22,84.0,6.1,7.8,
chronic_absenteeism,Milwaukee,Alliance School of Milwaukee,Alliance School of Milwaukee — All Students,2022-23,87.1,3.1,3.7,
chronic_absenteeism,Milwaukee,Alliance School of Milwaukee,Alliance School of Milwaukee — All Students,2023-24,81.8,-5.3,-6.1,
chronic_absenteeism,Milwaukee,Alliance School of Milwaukee,Alliance School of Milwaukee — All Students,2024-25,91.5,9.7,11.9,
chronic_absenteeism,Milwaukee,Andrew Douglas School,Andrew Douglas School — All Students,2018-19,55.2,,,
chronic_absenteeism,Milwaukee,Andrew S Douglas Middle,Andrew S Douglas Middle — All Students,2019-20,59.5,,,
chronic_absenteeism,Milwaukee,Andrew S Douglas Middle,Andrew S Douglas Middle — All Students,2020-21,73.0,13.5,22.7,
chronic_absenteeism,Milwaukee,Andrew S Douglas Middle,Andrew S Douglas Middle — All Students,2021-22,87.7,14.7,20.1,
chronic_absenteeism,Milwaukee,Andrew S Douglas Middle,Andrew S Douglas Middle — All Students,2022-23,77.5,-10.2,-11.6,
chronic_absenteeism,Milwaukee,Andrew S Douglas Middle,Andrew S Douglas Middle — All Students,2023-24,75.2,-2.3,-3.0,
chronic_absenteeism,Milwaukee,Andrew S Douglas Middle,Andrew S Douglas Middle — All Students,2024-25,85.2,10.0,13.3,
chronic_absenteeism,Milwaukee,Audubon Technology and Communication High,Audubon Technology and Communication High — All Students,2018-19,37.1,,,
chronic_absenteeism,Milwaukee,Audubon Technology and Communication High,Audubon Technology and Communication High — All Students,2019-20,36.8,-0.3,-0.8,
chronic_absenteeism,Milwaukee,Audubon Technology and Communication High,Audubon Technology and Communication High — All Students,2020-21,24.9,-11.9,-32.3,
chronic_absenteeism,Milwaukee,Audubon Technology and Communication High,Audubon Technology and Communication High — All Students,2021-22,50.1,25.2,101.2,
chronic_absenteeism,Milwaukee,Audubon Technology and Communication High,Audubon Technology and Communication High — All Students,2022-23,49.4,-0.7,-1.4,
chronic_absenteeism,Milwaukee,Audubon Technology and Communication High,Audubon Technology and Communication High — All Students,2023-24,40.7,-8.7,-17.6,
chronic_absenteeism,Milwaukee,Audubon Technology and Communication High,Audubon Technology and Communication High — All Students,2024-25,42.4,1.7,4.2,
chronic_absenteeism,Milwaukee,Audubon Technology and Communication Middle,Audubon Technology and Communication Middle — All Students,2018-19,47.6,,,
chronic_absenteeism,Milwaukee,Audubon Technology and Communication Middle,Audubon Technology and Communication Middle — All Students,2019-20,38.8,-8.8,-18.5,
chronic_absenteeism,Milwaukee,Audubon Technology and Communication Middle,Audubon Technology and Communication Middle — All Students,2020-21,38.9,0.1,0.3,
chronic_absenteeism,Milwaukee,Audubon Technology and Communication Middle,Audubon Technology and Communication Middle — All Students,2021-22,66.6,27.7,71.2,
chronic_absenteeism,Milwaukee,Audubon Technology and Communication Middle,Audubon Technology and Communication Middle — All Students,2022-23,62.5,-4.1,-6.2,
chronic_absenteeism,Milwaukee,Audubon Technology and Communication Middle,Audubon Technology and Communication Middle — All Students,2023-24,58.7,-3.8,-6.1,
chronic_absenteeism,Milwaukee,Audubon Technology and Communication Middle,Audubon Technology and Communication Middle — All Students,2024-25,56.5,-2.2,-3.7,
chronic_absenteeism,Milwaukee,Auer Avenue Elementary,Auer Avenue Elementary — All Students,2018-19,58.7,,,
chronic_absenteeism,Milwaukee,Auer Avenue Elementary,Auer Avenue Elementary — All Students,2019-20,50.4,-8.3,-14.1,
chronic_absenteeism,Milwaukee,Auer Avenue Elementary,Auer Avenue Elementary — All Students,2020-21,66.9,16.5,32.7,
chronic_absenteeism,Milwaukee,Auer Avenue Elementary,Auer Avenue Elementary — All Students,2021-22,96.9,30.0,44.8,
chronic_absenteeism,Milwaukee,Auer Avenue Elementary,Auer Avenue Elementary — All Students,2022-23,64.7,-32.2,-33.2,
chronic_absenteeism,Milwaukee,Auer Avenue Elementary,Auer Avenue Elementary — All Students,2023-24,54.3,-10.4,-16.1,
chronic_absenteeism,Milwaukee,Auer Avenue Elementary,Auer Avenue Elementary — All Students,2024-25,63.0,8.7,16.0,
chronic_absenteeism,Milwaukee,Banner Preparatory School of Milwaukee,Banner Preparatory School of Milwaukee — All Students,2018-19,93.3,,,
chronic_absenteeism,Milwaukee,Banner Preparatory School of Milwaukee,Banner Preparatory School of Milwaukee — All Students,2019-20,84.0,-9.3,-10.0,
chronic_absenteeism,Milwaukee,Banner Preparatory School of Milwaukee,Banner Preparatory School of Milwaukee — All Students,2020-21,88.6,4.6,5.5,
chronic_absenteeism,Milwaukee,Banner Preparatory School of Milwaukee,Banner Preparatory School of Milwaukee — All Students,2021-22,93.6,5.0,5.6,
chronic_absenteeism,Milwaukee,Banner Preparatory School of Milwaukee,Banner Preparatory School of Milwaukee — All Students,2022-23,94.6,1.0,1.1,
chronic_absenteeism,Milwaukee,Banner Preparatory School of Milwaukee,Banner Preparatory School of Milwaukee — All Students,2023-24,92.9,-1.7,-1.8,
chronic_absenteeism,Milwaukee,Banner Preparatory School of Milwaukee,Banner Preparatory School of Milwaukee — All Students,2024-25,89.8,-3.1,-3.3,
chronic_absenteeism,Milwaukee,Barbee Elementary,Barbee Elementary — All Students,2018-19,27.3,,,
chronic_absenteeism,Milwaukee,Barbee Elementary,Barbee Elementary — All Students,2019-20,31.2,3.9,14.3,
chronic_absenteeism,Milwaukee,Barbee Elementary,Barbee Elementary — All Students,2020-21,52.3,21.1,67.6,
chronic_absenteeism,Milwaukee,Barbee Elementary,Barbee Elementary — All Students,2021-22,65.4,13.1,25.0,
chronic_absenteeism,Milwaukee,Barbee Elementary,Barbee Elementary — All Students,2022-23,28.1,-37.3,-57.0,
chronic_absenteeism,Milwaukee,Barbee Elementary,Barbee Elementary — All Students,2023-24,27.9,-0.2,-0.7,
chronic_absenteeism,Milwaukee,Barbee Elementary,Barbee Elementary — All Students,2024-25,33.0,5.1,18.3,
chronic_absenteeism,Milwaukee,Barton Elementary,Barton Elementary — All Students,2018-19,47.0,,,
chronic_absenteeism,Milwaukee,Barton Elementary,Barton Elementary — All Students,2019-20,43.8,-3.2,-6.8,
chronic_absenteeism,Milwaukee,Barton Elementary,Barton Elementary — All Students,2020-21,61.7,17.9,40.9,
chronic_absenteeism,Milwaukee,Barton Elementary,Barton Elementary — All Students,2021-22,73.5,11.8,19.1,
chronic_absenteeism,Milwaukee,Barton Elementary,Barton Elementary — All Students,2022-23,56.0,-17.5,-23.8,
chronic_absenteeism,Milwaukee,Barton Elementary,Barton Elementary — All Students,2023-24,64.1,8.1,14.5,
chronic_absenteeism,Milwaukee,Barton Elementary,Barton Elementary — All Students,2024-25,55.8,-8.3,-12.9,
chronic_absenteeism,Milwaukee,Bay View High,Bay View High — All Students,2018-19,60.8,,,
chronic_absenteeism,Milwaukee,Bay View High,Bay View High — All Students,2019-20,59.2,-1.6,-2.6,
chronic_absenteeism,Milwaukee,Bay View High,Bay View High — All Students,2020-21,53.7,-5.5,-9.3,
chronic_absenteeism,Milwaukee,Bay View High,Bay View High — All Students,2021-22,81.2,27.5,51.2,
chronic_absenteeism,Milwaukee,Bay View High,Bay View High — All Students,2022-23,76.7,-4.5,-5.5,
chronic_absenteeism,Milwaukee,Bay View High,Bay View High — All Students,2023-24,73.9,-2.8,-3.7,
chronic_absenteeism,Milwaukee,Bay View High,Bay View High — All Students,2024-25,73.8,-0.1,-0.1,
chronic_absenteeism,Milwaukee,Bay View Montessori School,Bay View Montessori School — All Students,2018-19,3.3,,,
chronic_absenteeism,Milwaukee,Bay View Montessori School,Bay View Montessori School — All Students,2019-20,1.2,-2.1,-63.6,
