metric,subject,dimension,district,school,year,focus_group,focus_rate,reference_group,reference_rate,focus_reference_ratio,highest_group,highest_rate,lowest_group,lowest_rate,high_low_ratio
forward,math,Gender,Wauwatosa,Wauwatosa STEM,2024-25,Male,97.1,Female,87.9,1.1,Male,97.1,Female,87.9,1.1
forward,math,Gender,Greendale,Greendale Middle,2024-25,Male,70.2,Female,64.3,1.09,Male,70.2,Female,64.3,1.09
forward,math,Gender,Greenfield,Greenfield Middle,2024-25,Male,41.0,Female,37.5,1.09,Male,41.0,Female,37.5,1.09
forward,math,Gender,Oak Creek-Franklin Joint,Shepard Hills Elementary,2024-25,Male,57.8,Female,52.8,1.09,Male,57.8,Female,52.8,1.09
forward,math,Gender,Greenfield,Edgewood Elementary,2024-25,Female,76.1,Male,70.7,1.08,Female,76.1,Male,70.7,1.08
forward,math,Gender,Greenfield,Elm Dale Elementary,2024-25,Male,69.9,Female,64.6,1.08,Male,69.9,Female,64.6,1.08
forward,math,Gender,Milwaukee,Highland Community School,2024-25,Male,48.4,Female,44.7,1.08,Male,48.4,Female,44.7,1.08
forward,math,Gender,Milwaukee,Milwaukee College Preparatory School -- Lloyd Street,2024-25,Male,32.4,Female,29.9,1.08,Male,32.4,Female,29.9,1.08
forward,math,Gender,Wauwatosa,Lincoln Elementary,2024-25,Female,83.1,Male,76.7,1.08,Female,83.1,Male,76.7,1.08
forward,math,Gender,Carmen High School of Science and Technology,Carmen Middle School South,2024-25,Female,34.1,Male,32.0,1.07,Female,34.1,Male,32.0,1.07
forward,math,Gender,Greendale,Canterbury Elementary,2024-25,Male,78.8,Female,73.9,1.07,Male,78.8,Female,73.9,1.07
forward,math,Gender,Milwaukee,Milwaukee Parkside School,2024-25,Male,32.5,Female,30.3,1.07,Male,32.5,Female,30.3,1.07
forward,math,Gender,Wauwatosa,Wauwatosa Montessori School,2024-25,Male,66.7,Female,62.2,1.07,Male,66.7,Female,62.2,1.07
forward,math,Gender,Franklin Public,Ben Franklin Elementary,2024-25,Male,67.1,Female,63.5,1.06,Male,67.1,Female,63.5,1.06
forward,math,Gender,Milwaukee,Lincoln Middle,2024-25,Male,5.5,Female,5.2,1.06,Male,5.5,Female,5.2,1.06
forward,math,Gender,Milwaukee,Milwaukee Environmental Science Academy,2024-25,Male,3.3,Female,3.1,1.06,Male,3.3,Female,3.1,1.06
forward,math,Gender,Shorewood,Lake Bluff Elementary,2024-25,Male,75.8,Female,71.8,1.06,Male,75.8,Female,71.8,1.06
forward,math,Gender,Wauwatosa,Longfellow Middle,2024-25,Male,76.7,Female,72.5,1.06,Male,76.7,Female,72.5,1.06
forward,math,Gender,Milwaukee,Bruce Elementary,2024-25,Male,18.9,Female,18.0,1.05,Male,18.9,Female,18.0,1.05
forward,math,Gender,Milwaukee,Fernwood Montessori,2024-25,Male,50.3,Female,48.0,1.05,Male,50.3,Female,48.0,1.05
forward,math,Gender,Seeds of Health,Seeds of Health Elementary Program,2024-25,Male,22.8,Female,21.7,1.05,Male,22.8,Female,21.7,1.05
forward,math,Gender,Wauwatosa,Whitman Middle,2024-25,Male,47.5,Female,45.1,1.05,Male,47.5,Female,45.1,1.05
forward,math,Gender,Whitefish Bay,Cumberland Elementary,2024-25,Female,80.3,Male,76.6,1.05,Female,80.3,Male,76.6,1.05
forward,math,Gender,Whitefish Bay,Whitefish Bay Middle,2024-25,Male,86.7,Female,82.8,1.05,Male,86.7,Female,82.8,1.05
forward,math,Gender,Whitnall,Hales Corners Elementary,2024-25,Male,69.5,Female,65.9,1.05,Male,69.5,Female,65.9,1.05
forward,math,Gender,Brown Deer,Brown Deer Elementary,2024-25,Female,58.0,Male,55.6,1.04,Female,58.0,Male,55.6,1.04
forward,math,Gender,Franklin Public,Forest Park Middle,2024-25,Male,71.3,Female,68.3,1.04,Male,71.3,Female,68.3,1.04
forward,math,Gender,Oak Creek-Franklin Joint,Edgewood Elementary,2024-25,Male,60.6,Female,58.0,1.04,Male,60.6,Female,58.0,1.04
forward,math,Gender,Oak Creek-Franklin Joint,Oak Creek West Middle,2024-25,Male,63.8,Female,61.5,1.04,Male,63.8,Female,61.5,1.04
forward,math,Gender,Whitefish Bay,Richards Elementary,2024-25,Male,90.3,Female,87.1,1.04,Male,90.3,Female,87.1,1.04
forward,math,Gender,Milwaukee,Lowell International Elementary,2024-25,Male,51.4,Female,50.0,1.03,Male,51.4,Female,50.0,1.03
forward,math,Gender,Oak Creek-Franklin Joint,Carollton Elementary,2024-25,Female,76.9,Male,75.0,1.03,Female,76.9,Male,75.0,1.03
forward,math,Gender,Oak Creek-Franklin Joint,Forest Ridge Elementary,2024-25,Female,45.2,Male,43.8,1.03,Female,45.2,Male,43.8,1.03
forward,math,Gender,Cudahy,Mitchell Elementary,2024-25,Male,40.2,Female,39.6,1.02,Male,40.2,Female,39.6,1.02
forward,math,Gender,Fox Point J2,Bayside Middle,2024-25,Male,90.2,Female,88.5,1.02,Male,90.2,Female,88.5,1.02
forward,math,Gender,Oak Creek-Franklin Joint,Oak Creek East Middle,2024-25,Male,67.8,Female,66.5,1.02,Male,67.8,Female,66.5,1.02
forward,math,Gender,Franklin Public,Pleasant View Elementary,2024-25,Male,74.8,Female,73.7,1.01,Male,74.8,Female,73.7,1.01
forward,math,Gender,Milwaukee,Fratney Elementary,2024-25,Male,15.4,Female,15.3,1.01,Male,15.4,Female,15.3,1.01
forward,math,Gender,Shorewood,Atwater Elementary,2024-25,Female,74.4,Male,73.4,1.01,Female,74.4,Male,73.4,1.01
forward,math,Gender,Shorewood,Shorewood Intermediate,2024-25,Male,71.2,Female,70.8,1.01,Male,71.2,Female,70.8,1.01
forward,math,Gender,Milwaukee,Milwaukee Spanish Immersion,2024-25,Female,26.7,Male,26.6,1.0,Female,26.7,Male,26.6,1.0
forward,math,Gender,Oak Creek-Franklin Joint,Cedar Hills Elementary,2024-25,Female,57.6,Male,57.5,1.0,Female,57.6,Male,57.5,1.0
forward,math,Gender,Saint Francis,Willow Glen Primary School,2024-25,Male,50.0,Female,50.0,1.0,Male,50.0,Male,50.0,1.0
forward,math,Gender,South Milwaukee,Blakewood Elementary,2024-25,Female,46.9,Male,46.7,1.0,Female,46.9,Male,46.7,1.0
forward,math,Gender,South Milwaukee,Lakeview Elementary,2024-25,Male,38.7,Female,38.7,1.0,Male,38.7,Male,38.7,1.0
forward,math,Gender,United Community Center,United Community Center Acosta Middle School,2024-25,Female,35.8,Male,35.7,1.0,Female,35.8,Male,35.7,1.0
forward,math,Gender,Milwaukee,Andrew S Douglas Middle,2024-25,Female,3.0,Male,0.0,,Female,3.0,Male,0.0,
forward,math,Gender,Milwaukee,Clarke Street Elementary,2024-25,Male,0.0,Female,0.0,,Male,0.0,Male,0.0,
forward,math,Gender,Milwaukee,Jackson Elementary,2024-25,Male,5.3,Female,0.0,,Male,5.3,Female,0.0,
forward,math,Gender,Milwaukee,LaFollette Elementary,2024-25,Male,0.0,Female,0.0,,Male,0.0,Male,0.0,
forward,math,Gender,Milwaukee,Metcalfe Elementary,2024-25,Male,1.5,Female,0.0,,Male,1.5,Female,0.0,
forward,math,Gender,Milwaukee,Sherman Elementary,2024-25,Female,4.8,Male,0.0,,Female,4.8,Male,0.0,
forward,math,Gender,Milwaukee,Thurston Woods Elementary,2024-25,Male,0.0,Female,0.0,,Male,0.0,Male,0.0,
forward,math,Gender,Milwaukee,Townsend Street Elementary,2024-25,Female,1.7,Male,0.0,,Female,1.7,Male,0.0,
forward,math,Race/Ethnicity,Milwaukee,MacDowell Montessori School K3-12,2024-25,White,45.9,Black,7.1,6.46,White,45.9,Black,7.1,6.46
forward,math,Race/Ethnicity,Milwaukee,Milwaukee French Immersion,2024-25,White,75.0,Black,14.6,5.14,White,75.0,Black,14.6,5.14
forward,math,Race/Ethnicity,Milwaukee,Wedgewood Park School,2024-25,White,29.2,Black,5.9,4.95,White,29.2,Black,5.9,4.95
forward,math,Race/Ethnicity,Glendale-River Hills,Parkway Elementary,2024-25,White,84.4,Black,17.9,4.72,White,84.4,Black,17.9,4.72
forward,math,Race/Ethnicity,Milwaukee,Highland Community School,2024-25,White,75.0,Black,17.3,4.34,White,75.0,Black,17.3,4.34
forward,math,Race/Ethnicity,Milwaukee,Milwaukee School of Languages,2024-25,White,48.8,Black,11.9,4.1,White,48.8,Hispanic,10.7,4.56
forward,math,Race/Ethnicity,Wauwatosa,Whitman Middle,2024-25,White,66.3,Black,16.3,4.07,White,66.3,Black,16.3,4.07
forward,math,Race/Ethnicity,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,2024-25,White,49.4,Black,12.4,3.98,White,49.4,Black,12.4,3.98
forward,math,Race/Ethnicity,Milwaukee,Milwaukee Parkside School,2024-25,White,64.2,Black,17.1,3.75,White,64.2,Black,17.1,3.75
forward,math,Race/Ethnicity,Milwaukee,Milwaukee German Immersion,2024-25,White,90.4,Black,26.3,3.44,White,90.4,Black,26.3,3.44
forward,math,Race/Ethnicity,Wauwatosa,Madison Elementary,2024-25,White,75.7,Black,22.0,3.44,White,75.7,Black,22.0,3.44
forward,math,Race/Ethnicity,Glendale-River Hills,Glen Hills Middle,2024-25,White,75.4,Black,24.1,3.13,White,75.4,Black,24.1,3.13
forward,math,Race/Ethnicity,Whitefish Bay,Whitefish Bay Middle,2024-25,White,89.8,Black,29.6,3.03,White,89.8,Black,29.6,3.03
forward,math,Race/Ethnicity,Shorewood,Atwater Elementary,2024-25,White,85.0,Black,30.6,2.78,White,85.0,Black,30.6,2.78
forward,math,Race/Ethnicity,Wauwatosa,Longfellow Middle,2024-25,White,84.9,Black,31.5,2.7,White,84.9,Black,31.5,2.7
forward,math,Race/Ethnicity,Milwaukee,Maryland Montessori,2024-25,White,64.8,Black,24.2,2.68,White,64.8,Black,24.2,2.68
forward,math,Race/Ethnicity,Wauwatosa,Eisenhower Elementary,2024-25,White,69.4,Black,26.1,2.66,White,69.4,Black,26.1,2.66
forward,math,Race/Ethnicity,Milwaukee,Whitman Elementary,2024-25,White,53.6,Black,21.4,2.5,White,53.6,Black,21.4,2.5
forward,math,Race/Ethnicity,Wauwatosa,Underwood Elementary,2024-25,White,48.3,Black,19.6,2.46,Hispanic,56.5,Black,19.6,2.88
forward,math,Race/Ethnicity,Woodlands School,Woodlands School,2024-25,White,53.8,Black,22.0,2.45,White,53.8,Black,22.0,2.45
forward,math,Race/Ethnicity,Milwaukee,Golda Meir School,2024-25,White,86.5,Black,36.5,2.37,White,86.5,Black,36.5,2.37
forward,math,Race/Ethnicity,Brown Deer,Brown Deer Middle/High,2024-25,White,65.4,Black,32.0,2.04,Hispanic,68.0,Black,32.0,2.12
forward,math,Race/Ethnicity,Shorewood,Shorewood Intermediate,2024-25,White,76.0,Black,38.5,1.97,White,76.0,Black,38.5,1.97
forward,math,Race/Ethnicity,West Allis-West Milwaukee,West Milwaukee Intermediate,2024-25,White,36.5,Black,18.5,1.97,White,36.5,Black,18.5,1.97
forward,math,Race/Ethnicity,Oak Creek-Franklin Joint,Oak Creek East Middle,2024-25,White,69.3,Black,36.4,1.9,Two or More,74.1,Black,36.4,2.04
forward,math,Race/Ethnicity,Brown Deer,Brown Deer Elementary,2024-25,White,79.5,Black,49.4,1.61,White,79.5,Black,49.4,1.61
forward,math,Race/Ethnicity,Cudahy,Cudahy Middle,2024-25,Black,,White,35.6,,White,35.6,Hispanic,27.9,1.28
forward,math,Race/Ethnicity,Cudahy,Kosciuszko Elementary,2024-25,Black,,White,44.0,,White,44.0,Hispanic,13.0,3.38
forward,math,Race/Ethnicity,Cudahy,Lincoln Elementary,2024-25,Black,,White,40.3,,White,40.3,Hispanic,16.3,2.47
forward,math,Race/Ethnicity,Cudahy,Mitchell Elementary,2024-25,Black,,White,39.6,,White,39.6,Hispanic,31.5,1.26
forward,math,Race/Ethnicity,Fox Point J2,Bayside Middle,2024-25,Black,,White,91.8,,White,91.8,Two or More,91.7,1.0
forward,math,Race/Ethnicity,Franklin Public,Country Dale Elementary,2024-25,Black,,White,66.9,,Asian,79.3,White,66.9,1.19
forward,math,Race/Ethnicity,Franklin Public,Forest Park Middle,2024-25,Black,,White,71.7,,Asian,87.4,Hispanic,50.8,1.72
forward,math,Race/Ethnicity,Franklin Public,Pleasant View Elementary,2024-25,Black,,White,78.0,,Asian,87.5,Hispanic,50.0,1.75
forward,math,Race/Ethnicity,Franklin Public,Robinwood Elementary,2024-25,Black,,White,73.6,,White,73.6,Hispanic,44.0,1.67
forward,math,Race/Ethnicity,Franklin Public,Southwood Glen Elementary,2024-25,Black,,White,70.9,,Asian,90.9,White,70.9,1.28
forward,math,Race/Ethnicity,Greendale,College Park Elementary,2024-25,Black,,White,83.9,,White,83.9,Hispanic,73.9,1.14
forward,math,Race/Ethnicity,Greendale,Greendale Middle,2024-25,Black,,White,73.2,,White,73.2,Hispanic,54.8,1.34
forward,math,Race/Ethnicity,Greendale,Highland View Elementary,2024-25,Black,,White,76.3,,White,76.3,Hispanic,54.5,1.4
forward,math,Race/Ethnicity,Greenfield,Edgewood Elementary,2024-25,Black,,White,69.4,,Hispanic,70.8,White,69.4,1.02
forward,math,Race/Ethnicity,Greenfield,Elm Dale Elementary,2024-25,Black,,White,71.4,,White,71.4,Hispanic,58.0,1.23
forward,math,Race/Ethnicity,Greenfield,Glenwood Elementary,2024-25,Black,,White,45.5,,White,45.5,Hispanic,37.7,1.21
forward,math,Race/Ethnicity,Greenfield,Greenfield Middle,2024-25,Black,,White,49.8,,White,49.8,Hispanic,25.3,1.97
forward,math,Race/Ethnicity,Greenfield,Maple Grove Elementary,2024-25,Black,,White,49.2,,White,49.2,Hispanic,17.9,2.75
forward,math,Race/Ethnicity,Milwaukee,Academy of Accelerated Learning,2024-25,Black,,White,54.4,,White,54.4,Asian,33.3,1.63
forward,math,Race/Ethnicity,Milwaukee,Alcott Elementary,2024-25,Black,,White,12.5,,Hispanic,16.4,White,12.5,1.31
forward,math,Race/Ethnicity,Milwaukee,Audubon Technology and Communication Middle,2024-25,Black,0.0,White,,,Hispanic,4.2,Black,0.0,
forward,math,Race/Ethnicity,Milwaukee,Bay View Montessori School,2024-25,Black,,White,51.4,,White,51.4,Hispanic,35.0,1.47
forward,math,Race/Ethnicity,Milwaukee,Bethune Academy,2024-25,Black,6.5,White,,,Asian,13.5,Black,6.5,2.08
forward,math,Race/Ethnicity,Milwaukee,Burbank Elementary,2024-25,Black,4.1,White,,,Asian,13.7,Black,4.1,3.34
forward,math,Race/Ethnicity,Milwaukee,Burdick Elementary,2024-25,Black,,White,43.8,,White,43.8,Hispanic,20.0,2.19
forward,math,Race/Ethnicity,Milwaukee,Cooper Elementary,2024-25,Black,,White,70.0,,White,70.0,Hispanic,43.0,1.63
forward,math,Race/Ethnicity,Milwaukee,Curtin Elementary,2024-25,Black,,White,,,Hispanic,20.0,Asian,8.8,2.27
forward,math,Race/Ethnicity,Milwaukee,Fairview Elementary,2024-25,Black,,White,56.0,,White,56.0,Hispanic,25.0,2.24
forward,math,Race/Ethnicity,Milwaukee,Fernwood Montessori,2024-25,Black,,White,56.0,,White,56.0,Hispanic,28.9,1.94
forward,math,Race/Ethnicity,Milwaukee,Garland Elementary,2024-25,Black,,White,26.9,,White,26.9,Asian,19.8,1.36
forward,math,Race/Ethnicity,Milwaukee,Honey Creek Elementary,2024-25,Black,,White,34.8,,Hispanic,47.3,White,34.8,1.36
forward,math,Race/Ethnicity,Milwaukee,Humboldt Park Elementary,2024-25,Black,,White,26.2,,Asian,32.1,White,26.2,1.23
forward,math,Race/Ethnicity,Milwaukee,Lincoln Middle,2024-25,Black,4.0,White,,,Hispanic,9.8,Black,4.0,2.45
forward,math,Race/Ethnicity,Milwaukee,Manitoba Elementary,2024-25,Black,4.0,White,,,Asian,12.1,Black,4.0,3.02
forward,math,Race/Ethnicity,Milwaukee,Milwaukee Academy of Chinese Language,2024-25,Black,6.7,White,,,Asian,13.6,Black,6.7,2.03
forward,math,Race/Ethnicity,Milwaukee,Milwaukee Spanish Immersion,2024-25,Black,15.6,White,,,Hispanic,27.2,Black,15.6,1.74
forward,math,Race/Ethnicity,Milwaukee,Morgandale Elementary,2024-25,Black,,White,,,Hispanic,21.9,Asian,12.9,1.7
forward,math,Race/Ethnicity,Milwaukee,Morse Mid,2024-25,Black,6.0,White,,,Asian,13.6,Black,6.0,2.27
forward,math,Race/Ethnicity,Milwaukee,Parkview Elementary,2024-25,Black,16.4,White,,,Asian,54.1,Black,16.4,3.3
forward,math,Race/Ethnicity,Milwaukee,U S Grant School,2024-25,Black,,White,,,Hispanic,21.4,Asian,13.0,1.65
forward,math,Race/Ethnicity,Milwaukee,Victory Elementary,2024-25,Black,,White,,,Hispanic,20.4,Asian,13.4,1.52
forward,math,Race/Ethnicity,Oak Creek-Franklin Joint,Carollton Elementary,2024-25,Black,,White,77.9,,White,77.9,Hispanic,76.5,1.02
forward,math,Race/Ethnicity,Oak Creek-Franklin Joint,Cedar Hills Elementary,2024-25,Black,,White,63.8,,White,63.8,Hispanic,31.2,2.04
forward,math,Race/Ethnicity,Oak Creek-Franklin Joint,Edgewood Elementary,2024-25,Black,,White,63.6,,White,63.6,Hispanic,54.3,1.17
forward,math,Race/Ethnicity,Oak Creek-Franklin Joint,Forest Ridge Elementary,2024-25,Black,,White,56.2,,White,56.2,Hispanic,34.3,1.64
forward,math,Race/Ethnicity,Oak Creek-Franklin Joint,Meadowview Elementary,2024-25,Black,,White,65.4,,White,65.4,Hispanic,57.1,1.15
forward,math,Race/Ethnicity,Oak Creek-Franklin Joint,Oak Creek West Middle,2024-25,Black,,White,71.4,,Asian,72.7,Hispanic,45.2,1.61
forward,math,Race/Ethnicity,Oak Creek-Franklin Joint,Shepard Hills Elementary,2024-25,Black,,White,60.8,,White,60.8,Hispanic,37.1,1.64
forward,math,Race/Ethnicity,Saint Francis,Deer Creek Intermediate,2024-25,Black,,White,63.8,,White,63.8,Hispanic,39.7,1.61
forward,math,Race/Ethnicity,Shorewood,Lake Bluff Elementary,2024-25,Black,,White,83.2,,White,83.2,Two or More,72.7,1.14
forward,math,Race/Ethnicity,South Milwaukee,Lakeview Elementary,2024-25,Black,,White,48.2,,White,48.2,Hispanic,24.4,1.98
forward,math,Race/Ethnicity,South Milwaukee,Rawson Elementary,2024-25,Black,,White,39.8,,White,39.8,Hispanic,17.1,2.33
forward,math,Race/Ethnicity,South Milwaukee,South Milwaukee Middle,2024-25,White,38.8,Black,0.0,,White,38.8,Black,0.0,
forward,math,Race/Ethnicity,West Allis-West Milwaukee,Franklin Elementary,2024-25,Black,,White,40.7,,White,40.7,Hispanic,20.8,1.96
forward,math,Race/Ethnicity,West Allis-West Milwaukee,Horace Mann Elementary,2024-25,Black,,White,36.4,,White,36.4,Hispanic,12.9,2.82
forward,math,Race/Ethnicity,West Allis-West Milwaukee,Irving Elementary,2024-25,Black,,White,37.3,,White,37.3,Hispanic,14.8,2.52
forward,math,Race/Ethnicity,West Allis-West Milwaukee,Jefferson Elementary,2024-25,Black,,White,28.3,,White,28.3,Hispanic,15.2,1.86
forward,math,Race/Ethnicity,West Allis-West Milwaukee,Walker Elementary,2024-25,Black,,White,59.0,,White,59.0,Hispanic,30.8,1.92
forward,math,Race/Ethnicity,West Allis-West Milwaukee,Wilson Elementary,2024-25,Black,,White,38.2,,White,38.2,Hispanic,23.1,1.65
forward,math,Race/Ethnicity,Whitefish Bay,Richards Elementary,2024-25,Black,,White,90.0,,Two or More,95.8,White,90.0,1.06
forward,math,Race/Ethnicity,Whitnall,Edgerton Elementary,2024-25,Black,,White,76.2,,White,76.2,Hispanic,47.1,1.62
forward,math,Race/Ethnicity,Whitnall,Hales Corners Elementary,2024-25,Black,,White,70.9,,White,70.9,Hispanic,55.3,1.28
forward,math,Race/Ethnicity,Whitnall,Whitnall Middle,2024-25,Black,,White,77.6,,White,77.6,Hispanic,55.9,1.39
forward,science,Disability Status,Milwaukee,Milwaukee Parkside School,2024-25,SwoD,43.8,SwD,3.2,13.69,SwoD,43.8,SwD,3.2,13.69
forward,science,Disability Status,Milwaukee,Vieau Elementary,2024-25,SwoD,24.8,SwD,3.7,6.7,SwoD,24.8,SwD,3.7,6.7
forward,science,Disability Status,Franklin Public,Forest Park Middle,2024-25,SwoD,56.8,SwD,8.7,6.53,SwoD,56.8,SwD,8.7,6.53
forward,science,Disability Status,Milwaukee,Morgandale Elementary,2024-25,SwoD,20.0,SwD,3.8,5.26,SwoD,20.0,SwD,3.8,5.26
forward,science,Disability Status,Milwaukee,Doerfler Elementary,2024-25,SwoD,20.8,SwD,4.3,4.84,SwoD,20.8,SwD,4.3,4.84
forward,science,Disability Status,Oak Creek-Franklin Joint,Oak Creek East Middle,2024-25,SwoD,59.2,SwD,12.5,4.74,SwoD,59.2,SwD,12.5,4.74
forward,science,Disability Status,Milwaukee,Fairview Elementary,2024-25,SwoD,45.2,SwD,10.0,4.52,SwoD,45.2,SwD,10.0,4.52
forward,science,Disability Status,Greenfield,Greenfield Middle,2024-25,SwoD,40.4,SwD,10.0,4.04,SwoD,40.4,SwD,10.0,4.04
forward,science,Disability Status,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,2024-25,SwoD,44.1,SwD,11.9,3.71,SwoD,44.1,SwD,11.9,3.71
forward,science,Disability Status,Cudahy,Cudahy Middle,2024-25,SwoD,32.2,SwD,9.5,3.39,SwoD,32.2,SwD,9.5,3.39
forward,science,Disability Status,Milwaukee,Milwaukee College Preparatory School -- Lloyd Street,2024-25,SwoD,30.8,SwD,9.1,3.38,SwoD,30.8,SwD,9.1,3.38
forward,science,Disability Status,Milwaukee,Garland Elementary,2024-25,SwoD,28.2,SwD,10.0,2.82,SwoD,28.2,SwD,10.0,2.82
forward,science,Disability Status,Wauwatosa,Whitman Middle,2024-25,SwoD,59.1,SwD,21.7,2.72,SwoD,59.1,SwD,21.7,2.72
forward,science,Disability Status,Glendale-River Hills,Glen Hills Middle,2024-25,SwoD,49.7,SwD,19.4,2.56,SwoD,49.7,SwD,19.4,2.56
forward,science,Disability Status,Whitnall,Whitnall Middle,2024-25,SwoD,55.9,SwD,23.1,2.42,SwoD,55.9,SwD,23.1,2.42
forward,science,Disability Status,Milwaukee,Hayes Bilingual School,2024-25,SwoD,16.0,SwD,7.7,2.08,SwoD,16.0,SwD,7.7,2.08
forward,science,Disability Status,South Milwaukee,South Milwaukee Middle,2024-25,SwoD,42.0,SwD,20.7,2.03,SwoD,42.0,SwD,20.7,2.03
forward,science,Disability Status,Milwaukee,Humboldt Park Elementary,2024-25,SwoD,30.1,SwD,15.0,2.01,SwoD,30.1,SwD,15.0,2.01
forward,science,Disability Status,Milwaukee,Burdick Elementary,2024-25,SwoD,54.3,SwD,28.6,1.9,SwoD,54.3,SwD,28.6,1.9
forward,science,Disability Status,Wauwatosa,Longfellow Middle,2024-25,SwoD,79.3,SwD,44.0,1.8,SwoD,79.3,SwD,44.0,1.8
forward,science,Disability Status,Milwaukee,Wedgewood Park School,2024-25,SwoD,22.1,SwD,14.7,1.5,SwoD,22.1,SwD,14.7,1.5
forward,science,Disability Status,Milwaukee,Mitchell Elementary,2024-25,SwD,9.1,SwoD,6.3,1.44,SwD,9.1,SwoD,6.3,1.44
forward,science,Disability Status,Whitefish Bay,Whitefish Bay Middle,2024-25,SwoD,82.1,SwD,57.1,1.44,SwoD,82.1,SwD,57.1,1.44
forward,science,Disability Status,Milwaukee,Neeskara Elementary,2024-25,SwoD,6.1,SwD,4.3,1.42,SwoD,6.1,SwD,4.3,1.42
forward,science,Disability Status,Milwaukee,Forest Home Elementary,2024-25,SwoD,13.5,SwD,10.0,1.35,SwoD,13.5,SwD,10.0,1.35
forward,science,Disability Status,Milwaukee,Rogers Street Academy,2024-25,SwD,17.4,SwoD,13.9,1.25,SwD,17.4,SwoD,13.9,1.25
forward,science,Disability Status,Milwaukee,Burbank Elementary,2024-25,SwoD,14.1,SwD,12.5,1.13,SwoD,14.1,SwD,12.5,1.13
forward,science,Disability Status,Milwaukee,Audubon Technology and Communication Middle,2024-25,SwoD,11.7,SwD,0.0,,SwoD,11.7,SwD,0.0,
forward,science,Disability Status,Milwaukee,Bethune Academy,2024-25,SwoD,14.9,SwD,0.0,,SwoD,14.9,SwD,0.0,
forward,science,Disability Status,Milwaukee,Congress Elementary,2024-25,SwoD,15.9,SwD,0.0,,SwoD,15.9,SwD,0.0,
forward,science,Disability Status,Milwaukee,Franklin Elementary,2024-25,SwoD,13.3,SwD,0.0,,SwoD,13.3,SwD,0.0,
forward,science,Disability Status,Milwaukee,Gaenslen Elementary,2024-25,SwoD,6.6,SwD,0.0,,SwoD,6.6,SwD,0.0,
forward,science,Disability Status,Milwaukee,Greenfield Bilingual,2024-25,SwoD,20.5,SwD,0.0,,SwoD,20.5,SwD,0.0,
forward,science,Disability Status,Milwaukee,Longfellow Elementary,2024-25,SwoD,17.1,SwD,0.0,,SwoD,17.1,SwD,0.0,
forward,science,Disability Status,Milwaukee,River Trail School of Agricultural Science,2024-25,SwoD,1.7,SwD,0.0,,SwoD,1.7,SwD,0.0,
