metric,dimension,group,subject,unit,district,school,year,value,pct_below,tested,status_flag
forward,Race/Ethnicity,Asian,social,pct,Milwaukee,Humboldt Park Elementary,2018-19,100.0,0.0,4,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Milwaukee French Immersion,2018-19,100.0,0.0,3,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Milwaukee German Immersion,2018-19,100.0,0.0,19,
forward,All Students,All Students,ela,pct,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,2018-19,100.0,0.0,5,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Asian,social,pct,Milwaukee,Reagan College Preparatory High,2018-19,100.0,0.0,7,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Reagan College Preparatory High,2018-19,100.0,0.0,5,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Reagan College Preparatory High,2018-19,100.0,0.0,19,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Reagan College Preparatory High,2018-19,100.0,0.0,30,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Riley Dual Language Montessori School,2018-19,100.0,0.0,3,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,River Trail School of Agricultural Science,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Riverside High,2018-19,100.0,0.0,1,
forward,All Students,All Students,ela,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2018-19,100.0,0.0,74,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Riverside High,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Two or More,social,pct,Milwaukee,Riverside High,2018-19,100.0,0.0,1,
forward,All Students,All Students,ela,pct,Milwaukee,Greenfield Bilingual,2018-19,100.0,0.0,4,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Trowbridge Street School of Great Lakes Studies,2018-19,100.0,0.0,3,
forward,Race/Ethnicity,Asian,social,pct,Milwaukee,Victory Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Victory Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Victory Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Victory Elementary,2018-19,100.0,0.0,3,
forward,All Students,All Students,ela,pct,Milwaukee,Grantosa Drive Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Asian,social,pct,Milwaukee,Wedgewood Park School,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Wedgewood Park School,2018-19,100.0,0.0,2,
forward,All Students,All Students,ela,pct,Milwaukee,Grant Elementary,2018-19,100.0,0.0,7,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Wedgewood Park School,2018-19,100.0,0.0,13,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Wedgewood Park School,2018-19,100.0,0.0,7,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Ninety-Fifth Street Elementary,2018-19,100.0,0.0,2,
forward,All Students,All Students,ela,pct,Milwaukee,Hawley Environmental School,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Ninety-Fifth Street Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Ninety-Fifth Street Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Milwaukee High School of the Arts,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Milwaukee High School of the Arts,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Milwaukee High School of the Arts,2018-19,100.0,0.0,4,
forward,Race/Ethnicity,Asian,social,pct,Milwaukee,Milwaukee Parkside School,2018-19,100.0,0.0,1,
forward,All Students,All Students,ela,pct,Milwaukee,Humboldt Park Elementary,2018-19,100.0,0.0,32,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Milwaukee Parkside School,2018-19,100.0,0.0,3,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Milwaukee Parkside School,2018-19,100.0,0.0,5,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Milwaukee School of Languages,2018-19,100.0,0.0,10,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Milwaukee School of Languages,2018-19,100.0,0.0,4,
forward,All Students,All Students,ela,pct,Milwaukee,Honey Creek Elementary,2018-19,100.0,0.0,5,
forward,Race/Ethnicity,Two or More,social,pct,Milwaukee,Milwaukee School of Languages,2018-19,100.0,0.0,1,
forward,All Students,All Students,ela,pct,Milwaukee,Milwaukee College Preparatory School -- 36th Street Campus,2018-19,100.0,0.0,20,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Milwaukee School of Languages,2018-19,100.0,0.0,24,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Milwaukee Spanish Immersion,2018-19,100.0,0.0,1,
forward,All Students,All Students,ela,pct,Milwaukee,Highland Community School,2018-19,100.0,0.0,8,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Milwaukee Spanish Immersion,2018-19,100.0,0.0,3,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Milwaukee Spanish Immersion,2018-19,100.0,0.0,3,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Mitchell Elementary,2018-19,100.0,0.0,5,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Morgandale Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Morgandale Elementary,2018-19,100.0,0.0,3,
forward,All Students,All Students,ela,pct,Milwaukee,Hayes Bilingual School,2018-19,100.0,0.0,5,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Morse Mid,2018-19,100.0,0.0,3,
forward,All Students,All Students,ela,pct,Milwaukee,Hawthorne Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Neeskara Elementary,2018-19,100.0,0.0,4,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Milwaukee Sign Language Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Golda Meir School,2018-19,100.0,0.0,30,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Garland Elementary,2018-19,100.0,0.0,6,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Garland Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Greendale,Highland View Elementary,2018-19,100.0,0.0,3,
forward,Race/Ethnicity,White,social,pct,Greendale,Highland View Elementary,2018-19,100.0,0.0,15,
forward,Race/Ethnicity,Hispanic,social,pct,Greenfield,Edgewood Elementary,2018-19,100.0,0.0,2,
forward,All Students,All Students,ela,pct,Milwaukee,Roosevelt Middle,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,White,social,pct,Greenfield,Edgewood Elementary,2018-19,100.0,0.0,7,
forward,Race/Ethnicity,Asian,social,pct,Greenfield,Elm Dale Elementary,2018-19,100.0,0.0,1,
forward,All Students,All Students,ela,pct,Milwaukee,Rogers Street Academy,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,Hispanic,social,pct,Greenfield,Elm Dale Elementary,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,White,social,pct,Greenfield,Elm Dale Elementary,2018-19,100.0,0.0,11,
forward,Race/Ethnicity,Hispanic,social,pct,Greenfield,Glenwood Elementary,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,White,social,pct,Greenfield,Glenwood Elementary,2018-19,100.0,0.0,4,
forward,All Students,All Students,ela,pct,Milwaukee,River Trail School of Agricultural Science,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,Asian,social,pct,Greenfield,Greenfield High,2018-19,100.0,0.0,6,
forward,All Students,All Students,ela,pct,Milwaukee,Riley Dual Language Montessori School,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Greenfield,Greenfield High,2018-19,100.0,0.0,9,
forward,Race/Ethnicity,Two or More,social,pct,Greenfield,Greenfield High,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,White,social,pct,Greenfield,Greenfield High,2018-19,100.0,0.0,18,
forward,All Students,All Students,ela,pct,Milwaukee,Pratt Elementary,2018-19,100.0,0.0,2,
forward,All Students,All Students,ela,pct,Milwaukee,Parkview Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Asian,social,pct,Greenfield,Greenfield Middle,2018-19,100.0,0.0,9,
forward,Race/Ethnicity,Hispanic,social,pct,Greenfield,Greenfield Middle,2018-19,100.0,0.0,6,
forward,Race/Ethnicity,Two or More,social,pct,Greenfield,Greenfield Middle,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,White,social,pct,Greenfield,Greenfield Middle,2018-19,100.0,0.0,40,
forward,Race/Ethnicity,White,social,pct,Greendale,Greendale Middle,2018-19,100.0,0.0,41,
forward,Race/Ethnicity,Hispanic,social,pct,Greendale,Greendale Middle,2018-19,100.0,0.0,3,
forward,Race/Ethnicity,Asian,social,pct,Greendale,Greendale Middle,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,White,social,pct,Greendale,Greendale High,2018-19,100.0,0.0,71,
forward,Race/Ethnicity,White,social,pct,Franklin Public,Franklin High,2018-19,100.0,0.0,73,
forward,All Students,All Students,ela,pct,Milwaukee,Whitman Elementary,2018-19,100.0,0.0,15,
forward,Race/Ethnicity,Asian,social,pct,Franklin Public,Pleasant View Elementary,2018-19,100.0,0.0,5,
forward,Race/Ethnicity,Two or More,social,pct,Franklin Public,Pleasant View Elementary,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,White,social,pct,Franklin Public,Pleasant View Elementary,2018-19,100.0,0.0,12,
forward,All Students,All Students,ela,pct,Milwaukee,Wedgewood Park School,2018-19,100.0,0.0,35,
forward,Race/Ethnicity,Asian,social,pct,Franklin Public,Robinwood Elementary,2018-19,100.0,0.0,6,
forward,Race/Ethnicity,Hispanic,social,pct,Franklin Public,Robinwood Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,White,social,pct,Franklin Public,Robinwood Elementary,2018-19,100.0,0.0,9,
forward,All Students,All Students,ela,pct,Milwaukee,Vieau Elementary,2018-19,100.0,0.0,4,
forward,Race/Ethnicity,White,social,pct,Franklin Public,Southwood Glen Elementary,2018-19,100.0,0.0,25,
forward,All Students,All Students,ela,pct,Milwaukee,Ninety-Fifth Street Elementary,2018-19,100.0,0.0,4,
forward,Race/Ethnicity,Black,social,pct,Glendale-River Hills,Glen Hills Middle,2018-19,100.0,0.0,10,
forward,All Students,All Students,ela,pct,Milwaukee,Victory Elementary,2018-19,100.0,0.0,10,
forward,Race/Ethnicity,White,social,pct,Glendale-River Hills,Glen Hills Middle,2018-19,100.0,0.0,29,
forward,Race/Ethnicity,Hispanic,social,pct,Greendale,Canterbury Elementary,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,White,social,pct,Greendale,Canterbury Elementary,2018-19,100.0,0.0,21,
forward,All Students,All Students,ela,pct,Milwaukee,Trowbridge Street School of Great Lakes Studies,2018-19,100.0,0.0,1,
forward,All Students,All Students,ela,pct,Milwaukee,Townsend Street Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Greendale,College Park Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,White,social,pct,Greendale,College Park Elementary,2018-19,100.0,0.0,13,
forward,Race/Ethnicity,Asian,social,pct,Greendale,Greendale High,2018-19,100.0,0.0,4,
forward,Race/Ethnicity,Hispanic,social,pct,Greendale,Greendale High,2018-19,100.0,0.0,11,
forward,All Students,All Students,ela,pct,Milwaukee,Thoreau Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Glendale-River Hills,Glen Hills Middle,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Whitman Elementary,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,White,social,pct,Greenfield,Maple Grove Elementary,2018-19,100.0,0.0,6,
forward,Race/Ethnicity,White,social,pct,Maple Dale-Indian Hill,Maple Dale School,2018-19,100.0,0.0,23,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2018-19,100.0,0.0,5,
forward,All Students,All Students,ela,pct,Milwaukee,Milwaukee German Immersion,2018-19,100.0,0.0,20,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2018-19,100.0,0.0,7,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Clement Avenue Elementary,2018-19,100.0,0.0,4,
forward,All Students,All Students,ela,pct,Milwaukee,Milwaukee French Immersion,2018-19,100.0,0.0,5,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Clement Avenue Elementary,2018-19,100.0,0.0,4,
forward,All Students,All Students,ela,pct,Milwaukee,Milwaukee Excellence Charter School,2018-19,100.0,0.0,8,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Cooper Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Cooper Elementary,2018-19,100.0,0.0,9,
forward,All Students,All Students,ela,pct,Milwaukee,Milwaukee Environmental Science Academy,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Curtin Elementary,2018-19,100.0,0.0,6,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Curtin Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Doerfler Elementary,2018-19,100.0,0.0,2,
forward,All Students,All Students,ela,pct,Milwaukee,Milwaukee College Preparatory School: Lola Rowe North Campus,2018-19,100.0,0.0,13,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Eighty-First Street Elementary,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Fairview Elementary,2018-19,100.0,0.0,5,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Fairview Elementary,2018-19,100.0,0.0,7,
forward,All Students,All Students,ela,pct,Milwaukee,Milwaukee College Preparatory School -- Lloyd Street,2018-19,100.0,0.0,15,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Fernwood Montessori,2018-19,100.0,0.0,8,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Fernwood Montessori,2018-19,100.0,0.0,20,
forward,All Students,All Students,ela,pct,Milwaukee,Milwaukee College Preparatory School -- 38th Street,2018-19,100.0,0.0,18,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Forest Home Elementary,2018-19,100.0,0.0,3,
forward,Race/Ethnicity,Asian,social,pct,Milwaukee,Garland Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2018-19,100.0,0.0,10,
forward,All Students,All Students,ela,pct,Milwaukee,Milwaukee Parkside School,2018-19,100.0,0.0,7,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Burdick Elementary,2018-19,100.0,0.0,20,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Burdick Elementary,2018-19,100.0,0.0,8,
forward,All Students,All Students,ela,pct,Milwaukee,Morse Mid,2018-19,100.0,0.0,3,
forward,Race/Ethnicity,Asian,social,pct,Milwaukee,Academy of Accelerated Learning,2018-19,100.0,0.0,3,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Academy of Accelerated Learning,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Academy of Accelerated Learning,2018-19,100.0,0.0,12,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Alcott Elementary,2018-19,100.0,0.0,1,
forward,All Students,All Students,ela,pct,Milwaukee,Morgandale Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Allen-Field Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Alliance School of Milwaukee,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Audubon Technology and Communication High,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Audubon Technology and Communication Middle,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Audubon Technology and Communication Middle,2018-19,100.0,0.0,3,
forward,Race/Ethnicity,Black,social,pct,Maple Dale-Indian Hill,Maple Dale School,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Auer Avenue Elementary,2018-19,100.0,0.0,1,
forward,All Students,All Students,ela,pct,Milwaukee,Milwaukee Spanish Immersion,2018-19,100.0,0.0,11,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Bay View High,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Bay View High,2018-19,100.0,0.0,1,
forward,All Students,All Students,ela,pct,Milwaukee,Milwaukee Sign Language Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Bay View Montessori School,2018-19,100.0,0.0,9,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Bradley Technology High,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Bradley Technology High,2018-19,100.0,0.0,1,
forward,All Students,All Students,ela,pct,Milwaukee,Milwaukee School of Languages,2018-19,100.0,0.0,35,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Bruce Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Milwaukee,Burbank Elementary,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Burdick Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Black,social,pct,Milwaukee,Barton Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Franklin Public,Franklin High,2018-19,100.0,0.0,7,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Whitman Elementary,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,White,social,pct,Milwaukee,Whittier Elementary,2018-19,100.0,0.0,4,
forward,All Students,All Students,ela,pct,Greendale,Canterbury Elementary,2018-19,100.0,0.0,26,
forward,Race/Ethnicity,White,social,pct,West Allis-West Milwaukee,Hoover Elementary,2018-19,100.0,0.0,9,
forward,Race/Ethnicity,Hispanic,social,pct,West Allis-West Milwaukee,Horace Mann Elementary,2018-19,100.0,0.0,1,
forward,All Students,All Students,ela,pct,Glendale-River Hills,Parkway Elementary,2018-19,100.0,0.0,17,
forward,Race/Ethnicity,White,social,pct,West Allis-West Milwaukee,Horace Mann Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,West Allis-West Milwaukee,Irving Elementary,2018-19,100.0,0.0,3,
forward,Race/Ethnicity,White,social,pct,West Allis-West Milwaukee,Irving Elementary,2018-19,100.0,0.0,9,
forward,All Students,All Students,ela,pct,Glendale-River Hills,Glen Hills Middle,2018-19,100.0,0.0,67,
forward,Race/Ethnicity,Hispanic,social,pct,West Allis-West Milwaukee,Jefferson Elementary,2018-19,100.0,0.0,4,
forward,Race/Ethnicity,Two or More,social,pct,West Allis-West Milwaukee,Jefferson Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,White,social,pct,West Allis-West Milwaukee,Jefferson Elementary,2018-19,100.0,0.0,12,
forward,All Students,All Students,ela,pct,Franklin Public,Southwood Glen Elementary,2018-19,100.0,0.0,69,
forward,Race/Ethnicity,Hispanic,social,pct,West Allis-West Milwaukee,Lane Intermediate,2018-19,100.0,0.0,2,
forward,Race/Ethnicity,Two or More,social,pct,West Allis-West Milwaukee,Lane Intermediate,2018-19,100.0,0.0,3,
forward,Race/Ethnicity,White,social,pct,West Allis-West Milwaukee,Lane Intermediate,2018-19,100.0,0.0,20,
forward,All Students,All Students,ela,pct,Franklin Public,Robinwood Elementary,2018-19,100.0,0.0,64,
forward,Race/Ethnicity,Hispanic,social,pct,West Allis-West Milwaukee,Longfellow Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,White,social,pct,West Allis-West Milwaukee,Longfellow Elementary,2018-19,100.0,0.0,7,
forward,Race/Ethnicity,White,social,pct,West Allis-West Milwaukee,Madison Elementary,2018-19,100.0,0.0,4,
forward,All Students,All Students,ela,pct,Franklin Public,Pleasant View Elementary,2018-19,100.0,0.0,46,
forward,Race/Ethnicity,Hispanic,social,pct,West Allis-West Milwaukee,Mitchell Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,White,social,pct,West Allis-West Milwaukee,Mitchell Elementary,2018-19,100.0,0.0,13,
forward,All Students,All Students,ela,pct,Franklin Public,Forest Park Middle,2018-19,100.0,0.0,103,
forward,Race/Ethnicity,White,social,pct,West Allis-West Milwaukee,Franklin Elementary,2018-19,100.0,0.0,8,
forward,Race/Ethnicity,Black,social,pct,West Allis-West Milwaukee,Nathan Hale High,2018-19,100.0,0.0,4,
forward,Race/Ethnicity,Hispanic,social,pct,West Allis-West Milwaukee,Franklin Elementary,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,White,social,pct,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,2018-19,100.0,0.0,24,
forward,All Students,All Students,ela,pct,Greenfield,Greenfield Middle,2018-19,100.0,0.0,29,
forward,Race/Ethnicity,Asian,social,pct,Wauwatosa,West High,2018-19,100.0,0.0,5,
forward,Race/Ethnicity,Black,social,pct,Wauwatosa,West High,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,social,pct,Wauwatosa,West High,2018-19,100.0,0.0,1,
forward,Race/Ethnicity,Two or More,social,pct,Wauwatosa,West High,2018-19,100.0,0.0,4,
forward,All Students,All Students,ela,pct,Greenfield,Glenwood Elementary,2018-19,100.0,0.0,8,
forward,Race/Ethnicity,White,social,pct,Wauwatosa,West High,2018-19,100.0,0.0,48,
forward,All Students,All Students,ela,pct,Greenfield,Elm Dale Elementary,2018-19,100.0,0.0,17,
