metric,dimension,group,unit,district,school,year,cohort_class,value,ext_rate,ext_timeframe,diploma,cohort_count,gap_reason,status_flag
hs_completion,Race/Ethnicity,Black,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2019-20,2020,83.0769,87.5,7-Year rate,54.0,65.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Milwaukee Community Cyber High,2019-20,2020,63.3333,,,57.0,90.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Milwaukee Community Cyber High,2019-20,2020,85.7143,,,18.0,21.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Brown Deer,Brown Deer Middle/High,2019-20,2020,,,,,9.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Two or More,pct,Brown Deer,Brown Deer Middle/High,2019-20,2020,,,,,5.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,White,pct,Brown Deer,Brown Deer Middle/High,2019-20,2020,100.0,100.0,7-Year rate,23.0,23.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Milwaukee County Youth Education Center,2019-20,2020,0.0,,,0.0,12.0,,
hs_completion,Disability Status,SwoD,pct,Cudahy,Cudahy High,2019-20,2020,91.8129,94.152,7-Year rate,157.0,171.0,,
hs_completion,Disability Status,SwD,pct,Cudahy,Cudahy High,2019-20,2020,62.069,75.0,7-Year rate,18.0,29.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,WHS Information Technology,2019-20,2020,54.4828,65.9259,7-Year rate,79.0,145.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,WHS Information Technology,2019-20,2020,20.8333,41.3043,7-Year rate,10.0,48.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Milwaukee High School of the Arts,2019-20,2020,89.0244,92.5,7-Year rate,146.0,164.0,,
hs_completion,Race/Ethnicity,White,pct,Wauwatosa,West High,2019-20,2020,99.3902,100.0,7-Year rate,163.0,164.0,,
hs_completion,Economic Status,Econ Disadv,pct,Wauwatosa,West High,2019-20,2020,96.5517,98.8506,7-Year rate,84.0,87.0,,
hs_completion,Race/Ethnicity,Black,pct,Brown Deer,Brown Deer Middle/High,2019-20,2020,95.1807,96.3855,7-Year rate,79.0,83.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Alliance School of Milwaukee,2019-20,2020,48.9362,65.9091,7-Year rate,23.0,47.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Pulaski High,2019-20,2020,62.4454,66.6667,7-Year rate,143.0,229.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee Academy of Science,Milwaukee Academy of Science,2019-20,2020,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Black,pct,Shorewood,Shorewood High,2019-20,2020,100.0,100.0,7-Year rate,24.0,24.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Bradley Technology High,2019-20,2020,59.4203,69.2708,7-Year rate,123.0,207.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Bradley Technology High,2019-20,2020,69.4444,80.9524,7-Year rate,25.0,36.0,,
hs_completion,Race/Ethnicity,Amer Indian,pct,Milwaukee,Alliance School of Milwaukee,2019-20,2020,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwD,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2019-20,2020,64.2857,60.0,7-Year rate,9.0,14.0,,
hs_completion,Economic Status,Econ Disadv,pct,Wauwatosa,East High,2019-20,2020,89.3617,95.6522,7-Year rate,42.0,47.0,,
hs_completion,Race/Ethnicity,Black,pct,Milwaukee,Grandview High,2019-20,2020,59.0909,56.0,7-Year rate,13.0,22.0,,
hs_completion,Race/Ethnicity,Asian,pct,Milwaukee,Grandview High,2019-20,2020,,,,,3.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Amer Indian,pct,Milwaukee,Grandview High,2019-20,2020,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Hispanic,pct,Shorewood,Shorewood High,2019-20,2020,100.0,100.0,7-Year rate,9.0,9.0,,
hs_completion,Race/Ethnicity,Two or More,pct,Shorewood,Shorewood High,2019-20,2020,100.0,100.0,7-Year rate,7.0,7.0,,
hs_completion,Race/Ethnicity,White,pct,Shorewood,Shorewood High,2019-20,2020,96.8421,100.0,7-Year rate,92.0,95.0,,
hs_completion,All Students,All Students,pct,Milwaukee,South Accelerated Academy,2019-20,2020,60.5263,58.5366,7-Year rate,23.0,38.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2019-20,2020,56.6667,66.6667,7-Year rate,17.0,30.0,,
hs_completion,Disability Status,SwoD,pct,Escuela Verde,Escuela Verde,2019-20,2020,78.9474,94.4444,6-Year rate,15.0,19.0,,
hs_completion,Disability Status,SwD,pct,Escuela Verde,Escuela Verde,2019-20,2020,57.1429,100.0,6-Year rate,4.0,7.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Wauwatosa,East High,2019-20,2020,97.6636,99.5327,7-Year rate,209.0,214.0,,
hs_completion,Migrant Status,Not Migrant,pct,Seeds of Health,Tenor High,2019-20,2020,97.7778,88.7097,7-Year rate,44.0,45.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2019-20,2020,76.1194,100.0,7-Year rate,51.0,67.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2019-20,2020,100.0,100.0,7-Year rate,6.0,6.0,,
hs_completion,Migrant Status,Not Migrant,pct,Seeds of Health,Veritas High,2019-20,2020,96.0784,98.0,7-Year rate,49.0,51.0,,
hs_completion,Disability Status,SwoD,pct,Nicolet Union High School,Nicolet High,2019-20,2020,98.19,99.0909,7-Year rate,217.0,221.0,,
hs_completion,All Students,All Students,pct,Milwaukee,Milwaukee County Youth Education Center,2019-20,2020,0.0,11.1111,7-Year rate,0.0,12.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2019-20,2020,86.7188,99.2188,7-Year rate,111.0,128.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Riverside High,2019-20,2020,86.1111,91.3043,7-Year rate,62.0,72.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Riverside High,2019-20,2020,89.1473,92.0635,7-Year rate,230.0,258.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2019-20,2020,100.0,100.0,7-Year rate,18.0,18.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Wauwatosa,West High,2019-20,2020,94.4444,100.0,7-Year rate,17.0,18.0,,
hs_completion,Race/Ethnicity,Black,pct,Wauwatosa,West High,2019-20,2020,97.1831,97.1831,7-Year rate,69.0,71.0,,
hs_completion,Race/Ethnicity,Asian,pct,Shorewood,Shorewood High,2019-20,2020,100.0,100.0,7-Year rate,17.0,17.0,,
hs_completion,Gender,Male,pct,Franklin Public,Milwaukee County Correctional Facility South,2019-20,2020,7.8947,,,3.0,38.0,,
hs_completion,Gender,Male,pct,Greenfield,Greenfield High,2019-20,2020,93.5484,95.1613,7-Year rate,116.0,124.0,,
hs_completion,Race/Ethnicity,Black,pct,Milwaukee,Groppi High,2019-20,2020,26.2295,41.791,7-Year rate,16.0,61.0,,
hs_completion,Gender,Female,pct,Greenfield,Greenfield High,2019-20,2020,94.375,98.1013,7-Year rate,151.0,160.0,,
hs_completion,Race/Ethnicity,Amer Indian,pct,Wauwatosa,West High,2019-20,2020,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Asian,pct,Wauwatosa,West High,2019-20,2020,,,,,11.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwoD,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2019-20,2020,88.3212,99.2754,7-Year rate,121.0,137.0,,
hs_completion,Race/Ethnicity,Black,pct,Milwaukee,ASSATA High,2019-20,2020,,,,,36.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Audubon Technology and Communication High,2019-20,2020,76.087,87.8049,7-Year rate,35.0,46.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Audubon Technology and Communication High,2019-20,2020,80.5556,88.8889,7-Year rate,29.0,36.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Milwaukee,ASSATA High,2019-20,2020,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwD,pct,Oak Creek-Franklin Joint,Oak Creek High,2019-20,2020,66.6667,94.4444,7-Year rate,24.0,36.0,,
hs_completion,Economic Status,Econ Disadv,pct,South Milwaukee,South Milwaukee High,2019-20,2020,81.1111,84.0909,7-Year rate,73.0,90.0,,
hs_completion,All Students,All Students,pct,Milwaukee,Milwaukee Community Cyber High,2019-20,2020,67.5676,,,75.0,111.0,,
hs_completion,Race/Ethnicity,White,pct,West Allis-West Milwaukee,Central High,2019-20,2020,94.2857,98.0952,7-Year rate,99.0,105.0,,
hs_completion,Migrant Status,Not Migrant,pct,Oak Creek-Franklin Joint,Oak Creek High,2019-20,2020,95.6,98.1964,7-Year rate,478.0,500.0,,
hs_completion,Migrant Status,Not Migrant,pct,Pathways High,Pathways High,2019-20,2020,26.6667,93.75,7-Year rate,4.0,15.0,,
hs_completion,Gender,Male,pct,Greendale,Greendale High,2019-20,2020,96.5517,97.4138,7-Year rate,112.0,116.0,,
hs_completion,Gender,Female,pct,Greendale,Greendale High,2019-20,2020,92.5234,95.283,7-Year rate,99.0,107.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,South Division High,2019-20,2020,30.0,33.3333,7-Year rate,21.0,70.0,,
hs_completion,All Students,All Students,pct,Milwaukee,Pulaski High,2019-20,2020,56.8905,63.986,7-Year rate,161.0,283.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Bay View High,2019-20,2020,64.6707,72.8477,7-Year rate,108.0,167.0,,
hs_completion,All Students,All Students,pct,Milwaukee,North Division High,2019-20,2020,44.7619,54.902,7-Year rate,47.0,105.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Bay View High,2019-20,2020,72.0,67.5676,7-Year rate,18.0,25.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,South Division High,2019-20,2020,66.1157,75.4386,7-Year rate,160.0,242.0,,
hs_completion,Migrant Status,Not Migrant,pct,Saint Francis,Saint Francis High,2019-20,2020,96.1832,98.4733,7-Year rate,126.0,131.0,,
hs_completion,Race/Ethnicity,White,pct,Milwaukee,Grandview High,2019-20,2020,33.3333,66.6667,7-Year rate,3.0,9.0,,
hs_completion,Race/Ethnicity,Two or More,pct,Milwaukee,Grandview High,2019-20,2020,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Hispanic,pct,Milwaukee,Grandview High,2019-20,2020,43.6782,50.0,7-Year rate,38.0,87.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,South Milwaukee,South Milwaukee High,2019-20,2020,90.1042,91.7526,7-Year rate,173.0,192.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Wauwatosa,East High,2019-20,2020,100.0,100.0,7-Year rate,12.0,12.0,,
hs_completion,Race/Ethnicity,White,pct,Wauwatosa,East High,2019-20,2020,97.3404,98.4043,7-Year rate,183.0,188.0,,
hs_completion,Gender,Female,pct,Franklin Public,Franklin High,2019-20,2020,98.3051,98.3051,7-Year rate,174.0,177.0,,
hs_completion,Race/Ethnicity,Amer Indian,pct,Escuela Verde,Escuela Verde,2019-20,2020,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Amer Indian,pct,Milwaukee,Golda Meir School,2019-20,2020,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Pacific Isle,pct,Wauwatosa,West High,2019-20,2020,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Two or More,pct,Wauwatosa,West High,2019-20,2020,95.0,95.0,7-Year rate,19.0,20.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2019-20,2020,,,,,72.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Gender,Male,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2019-20,2020,80.0,86.6667,7-Year rate,24.0,30.0,,
hs_completion,Gender,Female,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2019-20,2020,85.7143,88.2353,7-Year rate,30.0,35.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Reagan College Preparatory High,2019-20,2020,97.5155,98.773,7-Year rate,157.0,161.0,,
hs_completion,Migrant Status,Not Migrant,pct,Wauwatosa,Wauwatosa Virtual Academy,2019-20,2020,54.0,64.5833,7-Year rate,27.0,50.0,,
hs_completion,All Students,All Students,pct,Greenfield,Greenfield High,2019-20,2020,94.0141,96.8085,7-Year rate,267.0,284.0,,
hs_completion,Gender,Male,pct,Cudahy,Cudahy High,2019-20,2020,83.6538,89.3204,7-Year rate,87.0,104.0,,
hs_completion,Gender,Female,pct,Cudahy,Cudahy High,2019-20,2020,91.6667,93.75,7-Year rate,88.0,96.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Reagan College Preparatory High,2019-20,2020,96.4286,98.5401,7-Year rate,135.0,140.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,North Division High,2019-20,2020,20.8333,36.3636,7-Year rate,5.0,24.0,,
hs_completion,All Students,All Students,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2019-20,2020,80.9524,85.3659,7-Year rate,102.0,126.0,,
hs_completion,Race/Ethnicity,White,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2019-20,2020,,,,,3.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Two or More,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2019-20,2020,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Two or More,pct,Wauwatosa,East High,2019-20,2020,95.2381,100.0,7-Year rate,20.0,21.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2019-20,2020,66.6667,100.0,7-Year rate,4.0,6.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2019-20,2020,100.0,100.0,7-Year rate,42.0,42.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2019-20,2020,100.0,100.0,7-Year rate,22.0,22.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,North Division High,2019-20,2020,51.8519,60.0,7-Year rate,42.0,81.0,,
hs_completion,Race/Ethnicity,Black,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2019-20,2020,75.3846,96.7213,7-Year rate,49.0,65.0,,
hs_completion,Race/Ethnicity,Asian,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2019-20,2020,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Amer Indian,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2019-20,2020,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Migrant Status,Not Migrant,pct,Wauwatosa,West High,2019-20,2020,97.9094,98.9547,7-Year rate,281.0,287.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee Academy of Science,Milwaukee Academy of Science,2019-20,2020,,,,,44.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Migrant Status,Not Migrant,pct,Wauwatosa,East High,2019-20,2020,96.1686,98.8462,7-Year rate,251.0,261.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Grandview High,2019-20,2020,30.0,50.0,7-Year rate,3.0,10.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Grandview High,2019-20,2020,45.2174,50.8772,7-Year rate,52.0,115.0,,
hs_completion,Race/Ethnicity,Asian,pct,Milwaukee,Golda Meir School,2019-20,2020,,,,,6.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwD,pct,Nicolet Union High School,Nicolet High,2019-20,2020,86.9565,100.0,7-Year rate,20.0,23.0,,
hs_completion,Race/Ethnicity,Black,pct,Milwaukee,Alliance School of Milwaukee,2019-20,2020,60.0,69.0476,7-Year rate,24.0,40.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Milwaukee,Alliance School of Milwaukee,2019-20,2020,,,,,6.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Two or More,pct,Milwaukee,Alliance School of Milwaukee,2019-20,2020,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2019-20,2020,75.3846,95.2381,7-Year rate,49.0,65.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2019-20,2020,75.0,100.0,7-Year rate,9.0,12.0,,
hs_completion,Race/Ethnicity,Two or More,pct,West Allis-West Milwaukee,Central High,2019-20,2020,100.0,100.0,7-Year rate,12.0,12.0,,
hs_completion,Race/Ethnicity,Pacific Isle,pct,West Allis-West Milwaukee,Central High,2019-20,2020,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Migrant Status,Not Migrant,pct,Shorewood,New Horizons for Learning,2019-20,2020,90.0,90.0,7-Year rate,9.0,10.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,West Allis-West Milwaukee,Central High,2019-20,2020,90.566,92.4528,7-Year rate,48.0,53.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2019-20,2020,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Gender,Male,pct,Escuela Verde,Escuela Verde,2019-20,2020,62.5,92.8571,6-Year rate,10.0,16.0,,
hs_completion,Gender,Female,pct,Escuela Verde,Escuela Verde,2019-20,2020,90.0,100.0,6-Year rate,9.0,10.0,,
hs_completion,Gender,Male,pct,Franklin Public,Franklin High,2019-20,2020,96.6292,98.324,7-Year rate,172.0,178.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Golda Meir School,2019-20,2020,98.7805,98.7805,7-Year rate,81.0,82.0,,
hs_completion,Race/Ethnicity,Black,pct,West Allis-West Milwaukee,Central High,2019-20,2020,83.871,83.871,7-Year rate,26.0,31.0,,
hs_completion,Race/Ethnicity,Asian,pct,West Allis-West Milwaukee,Central High,2019-20,2020,,,,,8.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Migrant Status,Not Migrant,pct,Shorewood,Shorewood High,2019-20,2020,98.0263,100.0,7-Year rate,149.0,152.0,,
hs_completion,Race/Ethnicity,Amer Indian,pct,West Allis-West Milwaukee,Central High,2019-20,2020,,,,,4.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Migrant Status,Not Migrant,pct,South Milwaukee,South Milwaukee High,2019-20,2020,87.234,89.3617,7-Year rate,246.0,282.0,,
hs_completion,Race/Ethnicity,White,pct,Milwaukee,Golda Meir School,2019-20,2020,100.0,100.0,7-Year rate,7.0,7.0,,
hs_completion,Race/Ethnicity,Two or More,pct,Milwaukee,Golda Meir School,2019-20,2020,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
